City_ID,City_Name,State_Name,Tier,Population,Area_sq_km,Population_Density,Latitude,Longitude,Average_Property_Price_sqft,Average_Rent_sqft,Rental_Yield,GDP_USD_Billion,IT_Hub,Financial_Hub,Manufacturing_Hub,Tourist_City,Metro_Available,Airport_Available,Smart_City,AQI_Index,Crime_Index,Livability_Score,Infrastructure_Score,Investment_Score,Price_Growth_5Y,Annual_Rainfall_mm,Avg_Temperature_C,Major_Industry,Hospitals_Count,Schools_Count,Shopping_Malls_Count,Universities_Count,Metro_Stations,EV_Charging_Stations,Internet_Coverage_Percent,Green_Cover_Percent,Last_Updated
C0865,Jammu City 865,Jammu and Kashmir,Tier 2,3183818,84.62,8815,16.447895,87.007738,9319,9,2.81,19.56,No,No,Yes,Yes,No,No,No,172,53,59,65,62,3.67,3094,32.0,Agriculture,77,148,10,2,0,50,78.55,55.96,2025-12-31
C0866,Delhi City 866,Delhi,Tier 2,3367058,122.65,10624,14.371581,72.078118,14642,70,5.23,12.9,No,No,Yes,Yes,No,Yes,Yes,233,62,59,51,53,10.37,3049,26.9,Tourism,69,147,4,12,0,32,89.38,62.18,2025-12-31
C0867,Maharashtra City 867,Maharashtra,Tier 2,1832715,228.74,7695,27.595158,79.049744,14743,40,2.67,29.32,No,No,No,No,No,Yes,Yes,127,10,71,90,66,6.1,1271,32.3,Manufacturing,8,297,11,13,0,35,81.59,60.04,2025-12-31
C0868,Haryana City 868,Haryana,Tier 2,1271140,152.93,6355,30.144335,70.71387,11039,67,2.86,1.69,No,No,Yes,Yes,No,Yes,No,104,35,57,80,72,8.81,2273,27.9,Agriculture,74,34,6,1,0,36,69.7,14.09,2025-12-31
C0869,Odisha City 869,Odisha,Tier 2,2331191,143.74,6010,19.76434,93.91512,7369,12,4.75,25.04,No,No,Yes,Yes,No,No,Yes,152,29,79,70,72,4.59,907,11.1,Agriculture,18,216,16,10,0,48,70.71,16.6,2025-12-31
C0870,Delhi City 870,Delhi,Tier 3,352759,72.87,10264,9.078851,93.76874,14748,66,4.63,12.26,No,No,Yes,No,No,Yes,No,53,16,73,83,74,3.36,3372,22.9,Services,19,53,18,15,0,49,76.66,44.75,2025-12-31
C0871,Andaman City 871,Andaman and Nicobar Islands,Tier 2,1721062,105.12,1375,21.818222,69.208848,7056,63,2.11,29.1,No,No,Yes,No,No,Yes,No,121,51,84,54,87,2.22,1440,21.0,Manufacturing,74,199,7,11,0,30,97.52,44.71,2025-12-31
C0872,Chandigarh City 872,Chandigarh,Tier 2,2418008,104.83,6856,27.124286,70.733666,14526,52,3.93,16.87,No,No,Yes,No,No,No,No,139,45,81,88,63,-2.94,3280,15.1,Manufacturing,70,184,6,5,0,59,66.79,55.24,2025-12-31
C0873,West City 873,West Bengal,Tier 2,2189483,178.83,10752,18.758284,89.420918,2803,18,3.28,26.27,No,No,No,No,No,No,Yes,91,10,84,79,62,11.12,131,23.4,Services,21,14,20,14,0,28,81.11,52.9,2025-12-31
C0874,Karnataka City 874,Karnataka,Tier 3,4035560,250.5,12537,35.553666,71.362655,14251,40,3.17,9.71,No,No,No,No,No,Yes,Yes,229,48,53,50,78,10.61,699,11.8,Manufacturing,96,152,4,6,0,37,85.66,39.33,2025-12-31
C0875,Bihar City 875,Bihar,Tier 3,4105291,428.92,11633,27.204239,96.578213,3339,56,4.48,27.85,No,No,No,Yes,No,No,Yes,126,33,89,77,72,8.58,1749,29.2,Services,42,30,19,12,0,67,92.48,21.69,2025-12-31
C0876,Nagaland City 876,Nagaland,Tier 2,196510,319.05,6307,12.417835,95.148905,6412,68,2.55,20.3,No,No,No,Yes,No,No,Yes,207,21,58,55,87,-1.86,1158,16.1,Agriculture,63,20,11,9,0,61,85.53,35.28,2025-12-31
C0877,Haryana City 877,Haryana,Tier 3,4184256,400.64,9913,11.314392,94.328314,7186,10,4.98,3.07,No,No,Yes,No,No,Yes,No,32,11,82,52,58,3.02,2395,24.3,Manufacturing,90,143,14,10,0,76,77.32,43.38,2025-12-31
C0878,Maharashtra City 878,Maharashtra,Tier 2,2722983,165.84,8498,28.69817,78.386542,3262,46,2.75,8.65,No,No,No,No,No,Yes,No,128,25,82,76,90,2.81,1261,27.0,Manufacturing,24,21,6,2,0,63,86.32,59.04,2025-12-31
C0879,Uttarakhand City 879,Uttarakhand,Tier 3,3110727,98.74,8794,12.117624,79.392516,7257,24,5.43,17.85,No,No,Yes,No,No,Yes,No,30,12,52,59,51,5.19,2820,11.2,Tourism,90,203,0,10,0,11,82.39,43.57,2025-12-31
C0880,Sikkim City 880,Sikkim,Tier 3,1798785,417.23,8418,33.444937,79.618687,12477,20,4.92,26.4,No,No,Yes,Yes,No,No,No,246,51,63,74,88,7.69,922,30.3,Agriculture,12,39,1,1,0,67,91.19,45.32,2025-12-31
C0881,Chhattisgarh City 881,Chhattisgarh,Tier 3,4420809,83.56,358,31.476726,76.981955,10511,69,2.18,15.9,No,No,Yes,No,No,No,Yes,115,44,88,61,89,7.24,2646,28.5,Agriculture,38,122,20,14,0,53,76.14,24.55,2025-12-31
C0882,Uttarakhand City 882,Uttarakhand,Tier 3,1479365,280.88,10829,8.717244,90.87722,3149,16,5.94,20.3,No,No,No,Yes,No,No,No,229,39,66,79,50,10.08,3040,15.5,Agriculture,9,188,17,6,0,31,60.32,46.77,2025-12-31
C0883,Puducherry City 883,Puducherry,Tier 2,3806960,320.8,5054,36.383228,70.74527,11376,15,4.99,4.37,No,No,No,Yes,No,No,No,217,65,72,51,56,3.08,2089,20.7,Agriculture,70,263,15,12,0,16,85.01,42.56,2025-12-31
C0884,Maharashtra City 884,Maharashtra,Tier 3,2031284,233.25,8917,34.27551,87.336279,2202,13,4.91,12.02,No,No,Yes,No,No,No,Yes,181,20,61,77,77,3.52,2208,30.8,Agriculture,77,109,14,12,0,10,96.08,69.37,2025-12-31
C0885,Rajasthan City 885,Rajasthan,Tier 2,1620861,288.64,10799,25.464565,93.86773,10610,69,4.44,14.02,No,No,Yes,No,No,Yes,Yes,112,31,89,80,80,3.97,1876,18.1,Services,53,161,0,6,0,71,74.04,54.52,2025-12-31
C0886,Arunachal City 886,Arunachal Pradesh,Tier 3,296006,464.41,11942,35.294521,76.436355,14468,36,2.44,28.43,No,No,No,No,No,No,Yes,176,14,58,87,72,10.01,1537,30.0,Services,15,68,9,13,0,5,62.13,49.09,2025-12-31
C0887,Assam City 887,Assam,Tier 2,1590447,153.09,10038,28.416174,73.247464,9127,43,5.34,14.84,No,No,No,Yes,No,Yes,Yes,228,19,87,62,51,-1.15,3094,31.9,Tourism,86,16,2,12,0,80,61.37,26.51,2025-12-31
C0888,Arunachal City 888,Arunachal Pradesh,Tier 3,2940962,100.14,3268,12.699477,92.67848,8485,46,2.84,3.75,No,No,Yes,No,No,Yes,Yes,33,60,81,90,62,-2.7,657,30.3,Manufacturing,54,226,4,8,0,73,77.15,24.35,2025-12-31
C0889,Odisha City 889,Odisha,Tier 2,2789984,262.56,13110,28.021007,91.396029,14295,25,3.22,28.39,No,No,No,No,No,No,No,42,56,74,84,81,8.83,1582,26.1,Tourism,52,122,8,10,0,8,70.67,49.32,2025-12-31
C0890,Dadra City 890,Dadra and Nagar Haveli and Daman and Diu,Tier 3,3019028,465.91,8723,13.760173,89.678611,6185,40,2.79,9.04,No,No,Yes,No,No,No,Yes,248,36,81,63,77,11.68,3499,17.5,Tourism,35,88,0,14,0,60,73.87,38.26,2025-12-31
C0891,Chandigarh City 891,Chandigarh,Tier 3,2094330,104.76,14780,26.862887,90.372152,11795,43,2.87,24.91,No,No,No,No,No,Yes,No,182,54,71,84,52,2.34,3225,28.1,Tourism,45,40,11,1,0,76,66.65,26.15,2025-12-31
C0892,Jammu City 892,Jammu and Kashmir,Tier 2,118707,54.03,3528,16.130558,94.615213,14221,46,5.03,17.1,No,No,No,No,No,Yes,No,66,64,87,70,67,6.52,1514,26.7,Agriculture,35,297,0,2,0,53,65.23,43.55,2025-12-31
C0893,Tamil City 893,Tamil Nadu,Tier 2,3022481,48.07,2473,27.984702,86.444747,6713,29,2.09,5.71,No,No,Yes,No,No,Yes,No,88,66,54,58,79,5.95,3261,27.1,Manufacturing,33,261,19,10,0,24,62.99,53.29,2025-12-31
C0894,Gujarat City 894,Gujarat,Tier 2,1243164,142.33,6076,24.707029,75.968366,4533,33,3.43,26.57,No,No,No,Yes,No,No,No,76,61,72,57,53,4.85,2131,15.6,Manufacturing,75,189,11,9,0,43,96.27,25.57,2025-12-31
C0895,West City 895,West Bengal,Tier 2,727981,304.76,5611,10.719242,81.822458,6787,30,5.32,9.52,No,No,Yes,No,No,Yes,No,64,40,61,84,56,3.24,918,16.2,Tourism,54,58,4,2,0,40,91.56,32.47,2025-12-31
C0896,West City 896,West Bengal,Tier 2,3618530,150.94,1963,13.040195,80.305133,10216,24,4.1,15.43,No,No,No,No,No,Yes,Yes,180,49,53,77,86,0.51,2571,30.8,Manufacturing,7,130,19,10,0,9,76.56,39.64,2025-12-31
C0897,Bihar City 897,Bihar,Tier 3,2865106,45.27,5705,28.912004,91.823675,10644,17,5.67,3.93,No,No,No,No,No,Yes,Yes,74,70,63,67,64,9.42,2275,33.0,Agriculture,44,267,11,2,0,37,84.71,13.43,2025-12-31
C0898,Telangana City 898,Telangana,Tier 2,3411632,169.96,1056,32.911609,72.197829,4678,58,4.89,3.39,No,No,No,Yes,No,No,No,226,33,78,74,79,-0.23,2597,11.6,Tourism,42,22,9,8,0,24,94.02,41.28,2025-12-31
C0899,Madhya City 899,Madhya Pradesh,Tier 3,2136511,234.86,10376,18.802853,94.545194,3185,64,2.15,19.66,No,No,Yes,No,No,No,Yes,203,51,56,70,51,3.12,2898,24.6,Services,82,74,12,10,0,8,94.57,22.82,2025-12-31
C0900,Karnataka City 900,Karnataka,Tier 2,3634961,96.39,10366,10.418056,69.553681,10048,39,2.91,18.63,No,No,Yes,Yes,No,Yes,No,175,67,54,70,78,0.27,1986,20.9,Services,19,23,11,4,0,72,79.53,37.07,2025-12-31
C0901,Andhra City 901,Andhra Pradesh,Tier 3,2499620,192.74,10046,29.474068,92.374138,3126,31,5.45,1.88,No,No,No,No,No,Yes,Yes,237,21,50,58,74,8.14,2232,16.1,Services,76,27,6,9,0,44,93.46,20.21,2025-12-31
C0902,Rajasthan City 902,Rajasthan,Tier 3,3846592,387.78,1073,14.894452,90.594231,6259,8,4.42,21.62,No,No,Yes,No,No,No,No,203,32,69,90,54,5.05,3063,13.7,Services,74,268,3,1,0,9,93.77,59.81,2025-12-31
C0903,Himachal City 903,Himachal Pradesh,Tier 3,1497229,63.69,14576,29.759934,70.903732,5806,25,3.5,3.2,No,No,No,Yes,No,Yes,Yes,55,25,84,85,60,2.42,1066,14.3,Manufacturing,92,49,12,3,0,52,68.45,60.47,2025-12-31
C0904,Meghalaya City 904,Meghalaya,Tier 2,4067171,495.47,12395,19.030893,68.36628,14073,40,4.37,9.33,No,No,No,No,No,No,Yes,41,12,51,72,58,-1.79,2962,27.9,Agriculture,65,14,14,3,0,55,69.17,43.64,2025-12-31
C0905,Arunachal City 905,Arunachal Pradesh,Tier 3,924089,114.74,7816,8.186173,78.768118,14329,15,5.53,17.61,No,No,Yes,No,No,No,No,96,69,73,76,88,4.09,2626,19.9,Tourism,54,68,19,5,0,58,76.26,14.69,2025-12-31
C0906,Delhi City 906,Delhi,Tier 3,1025838,353.41,11371,22.529749,80.042937,4116,62,3.7,17.62,No,No,No,Yes,No,Yes,No,225,63,74,78,84,0.28,203,19.3,Services,31,244,3,6,0,69,92.15,41.49,2025-12-31
C0907,Odisha City 907,Odisha,Tier 2,1441445,372.84,3862,27.934327,94.90125,14275,69,3.15,11.55,No,No,Yes,No,No,No,No,127,21,81,77,63,7.91,103,17.4,Agriculture,14,244,13,3,0,38,66.62,50.26,2025-12-31
C0908,Telangana City 908,Telangana,Tier 2,2529014,270.34,2146,25.427999,96.720149,13877,34,2.83,27.71,No,No,No,No,No,Yes,No,129,30,74,84,86,2.81,2191,32.6,Agriculture,32,203,17,7,0,0,61.08,42.48,2025-12-31
C0909,Puducherry City 909,Puducherry,Tier 2,3418567,372.6,11606,32.44524,90.199727,11247,70,2.72,28.57,No,No,Yes,Yes,No,No,Yes,128,31,88,64,67,-2.03,1182,11.2,Manufacturing,79,58,2,14,0,21,64.87,19.41,2025-12-31
C0910,Ladakh City 910,Ladakh,Tier 2,4400280,120.51,1733,23.557733,80.944151,11358,57,5.96,12.13,No,No,Yes,No,No,No,No,164,49,83,66,86,4.16,1266,24.5,Services,84,39,10,5,0,17,64.05,17.45,2025-12-31
C0911,Nagaland City 911,Nagaland,Tier 3,2866488,494.29,6131,22.986728,70.752704,11954,42,4.65,29.85,No,No,Yes,No,No,Yes,No,84,50,70,76,65,-1.58,1770,15.0,Agriculture,26,246,11,11,0,57,91.08,54.69,2025-12-31
C0912,Uttarakhand City 912,Uttarakhand,Tier 2,3561072,310.44,10274,19.905101,82.152103,10984,40,2.28,17.3,No,No,Yes,Yes,No,No,Yes,208,13,57,63,50,4.49,1844,34.8,Tourism,29,97,3,12,0,28,90.49,51.46,2025-12-31
C0913,Uttarakhand City 913,Uttarakhand,Tier 2,2080688,66.13,10358,32.968502,77.553265,11276,10,5.02,1.55,No,No,Yes,Yes,No,No,Yes,183,32,68,73,83,8.65,2162,15.6,Services,35,290,3,4,0,61,92.32,69.95,2025-12-31
C0914,Maharashtra City 914,Maharashtra,Tier 2,1270541,458.06,13033,35.871148,77.918747,8975,59,3.09,25.04,No,No,Yes,No,No,Yes,No,243,41,76,61,56,9.28,846,27.7,Services,9,72,17,12,0,29,81.72,25.67,2025-12-31
C0915,Mizoram City 915,Mizoram,Tier 2,1794068,369.96,9390,15.298985,74.778871,6943,32,2.87,1.77,No,No,Yes,Yes,No,No,No,163,52,71,89,52,6.76,1855,27.4,Tourism,51,285,14,4,0,80,70.55,53.76,2025-12-31
C0916,Dadra City 916,Dadra and Nagar Haveli and Daman and Diu,Tier 2,952707,246.62,10721,30.515595,73.457292,12463,68,5.04,2.97,No,No,No,Yes,No,Yes,Yes,85,49,80,62,77,3.79,2058,27.3,Agriculture,66,125,9,0,0,23,71.61,49.03,2025-12-31
C0917,Karnataka City 917,Karnataka,Tier 3,839012,353.52,8905,33.507212,92.345091,5560,59,5.24,12.47,No,No,Yes,Yes,No,Yes,No,110,29,50,56,84,-1.5,3339,17.8,Tourism,26,161,17,8,0,19,85.44,50.09,2025-12-31
C0918,Karnataka City 918,Karnataka,Tier 3,2102279,410.0,12652,18.667815,88.233493,6840,36,3.65,21.11,No,No,Yes,Yes,No,No,Yes,116,36,67,50,89,9.04,1267,12.6,Services,49,108,19,2,0,24,77.76,29.2,2025-12-31
C0919,Himachal City 919,Himachal Pradesh,Tier 3,2774518,495.36,11512,26.369693,69.618274,4734,32,5.44,20.09,No,No,Yes,Yes,No,Yes,No,128,30,89,67,61,8.24,2531,34.8,Agriculture,86,99,7,15,0,48,87.02,35.97,2025-12-31
C0920,West City 920,West Bengal,Tier 2,1458287,297.83,4129,14.719671,79.127978,11117,24,2.37,2.15,No,No,Yes,Yes,No,Yes,No,62,27,90,59,68,-2.97,1839,26.8,Manufacturing,39,219,6,6,0,38,85.63,42.33,2025-12-31
C0921,Manipur City 921,Manipur,Tier 2,2208844,128.08,6377,10.973301,95.754921,10431,32,3.74,18.45,No,No,Yes,No,No,No,No,74,28,65,85,61,2.76,2640,33.6,Tourism,48,20,14,8,0,26,72.92,59.97,2025-12-31
C0922,Tamil City 922,Tamil Nadu,Tier 2,4742942,327.79,8869,31.401859,96.67219,11774,25,5.52,27.65,No,No,Yes,Yes,No,No,No,102,30,63,70,88,-1.56,2026,20.1,Agriculture,38,244,3,6,0,0,61.43,45.52,2025-12-31
C0923,Sikkim City 923,Sikkim,Tier 3,1193990,288.73,7760,14.155729,75.968379,6466,55,4.92,19.42,No,No,No,No,No,No,No,180,44,89,87,66,3.85,1773,27.5,Services,94,21,13,1,0,10,92.16,47.27,2025-12-31
C0924,Goa City 924,Goa,Tier 2,270761,482.79,3820,31.154203,75.560589,13528,67,5.78,3.26,No,No,No,No,No,No,No,140,56,70,50,71,-1.85,3081,22.6,Agriculture,92,59,12,15,0,37,69.91,63.21,2025-12-31
C0925,Kerala City 925,Kerala,Tier 2,2433091,356.32,6328,25.710192,86.550176,8926,44,4.07,0.76,No,No,No,No,No,Yes,No,230,36,76,86,64,4.27,1373,11.1,Tourism,27,297,13,2,0,60,91.59,42.22,2025-12-31
C0926,Karnataka City 926,Karnataka,Tier 3,3788824,88.45,845,32.490049,77.582714,12981,62,2.96,9.85,No,No,No,No,No,Yes,No,242,29,82,54,90,3.17,3196,16.2,Tourism,78,135,13,1,0,49,67.44,40.73,2025-12-31
C0927,Manipur City 927,Manipur,Tier 2,759509,40.22,1601,32.654463,72.097763,10799,44,3.51,10.14,No,No,Yes,Yes,No,No,No,67,68,81,79,72,4.86,3208,21.9,Manufacturing,54,177,13,4,0,6,95.92,54.84,2025-12-31
C0928,Maharashtra City 928,Maharashtra,Tier 3,2600510,349.6,3761,26.237173,75.486784,10134,57,4.39,22.47,No,No,Yes,Yes,No,Yes,Yes,202,19,62,64,73,3.6,1827,12.2,Agriculture,62,122,3,14,0,38,70.64,31.44,2025-12-31
C0929,Jammu City 929,Jammu and Kashmir,Tier 3,1501726,347.34,14884,11.941241,75.105087,8229,36,4.15,20.96,No,No,No,No,No,No,No,227,64,73,89,67,7.26,2762,16.0,Tourism,69,181,4,11,0,24,76.95,37.58,2025-12-31
C0930,Mizoram City 930,Mizoram,Tier 2,2063485,253.81,7930,20.176856,81.784274,2209,24,5.49,0.87,No,No,No,No,No,No,No,50,29,88,78,72,-0.0,461,11.9,Services,31,116,1,1,0,4,84.45,12.79,2025-12-31
C0931,Nagaland City 931,Nagaland,Tier 2,3481286,205.12,6150,29.053203,72.350439,14003,26,4.89,10.43,No,No,No,No,No,No,Yes,117,21,62,58,76,3.45,230,25.8,Agriculture,9,143,14,0,0,73,88.0,14.21,2025-12-31
C0932,Meghalaya City 932,Meghalaya,Tier 3,4956616,495.11,11206,18.48852,80.221042,3088,46,4.76,18.02,No,No,No,No,No,Yes,Yes,170,16,70,82,63,8.23,1934,29.7,Tourism,56,228,2,9,0,39,77.87,35.5,2025-12-31
C0933,Goa City 933,Goa,Tier 3,4337599,258.82,300,16.13926,81.38519,11360,34,3.6,19.6,No,No,No,Yes,No,Yes,No,212,18,73,75,71,11.67,2500,19.4,Agriculture,40,94,7,7,0,0,87.74,44.46,2025-12-31
C0934,Kerala City 934,Kerala,Tier 3,3596813,456.89,14314,8.503123,76.068945,9683,51,2.97,16.14,No,No,Yes,Yes,No,Yes,No,44,32,54,63,55,4.98,1640,10.8,Services,44,240,7,6,0,70,82.45,15.42,2025-12-31
C0935,Jammu City 935,Jammu and Kashmir,Tier 3,1456430,152.74,5202,33.077576,92.0008,1843,20,3.31,8.02,No,No,Yes,Yes,No,Yes,Yes,230,42,80,64,72,11.88,2300,32.9,Services,57,168,15,15,0,38,63.63,15.41,2025-12-31
C0936,Maharashtra City 936,Maharashtra,Tier 3,690511,267.58,3378,8.251218,78.304903,7925,20,3.07,28.35,No,No,No,No,No,Yes,No,83,70,89,83,84,2.47,787,27.3,Services,75,177,10,1,0,73,79.86,52.35,2025-12-31
C0937,Chhattisgarh City 937,Chhattisgarh,Tier 2,4697293,490.23,5711,18.469172,83.046048,3612,32,3.84,22.79,No,No,Yes,Yes,No,Yes,Yes,180,24,69,84,86,-1.62,3034,29.1,Agriculture,30,282,2,8,0,49,67.18,17.63,2025-12-31
C0938,Kerala City 938,Kerala,Tier 3,1366895,78.31,10265,33.412745,84.652765,13998,61,2.97,22.94,No,No,Yes,Yes,No,Yes,Yes,161,30,59,80,62,1.43,456,17.4,Services,16,110,7,2,0,42,93.54,31.38,2025-12-31
C0939,Madhya City 939,Madhya Pradesh,Tier 2,576568,180.74,938,13.50447,91.445553,6663,8,3.8,16.08,No,No,Yes,Yes,No,No,No,187,45,69,70,70,3.85,3136,31.0,Services,35,166,10,9,0,15,89.76,54.52,2025-12-31
C0940,Kerala City 940,Kerala,Tier 2,1235805,221.11,10357,32.872923,85.340583,7390,17,2.22,9.34,No,No,Yes,Yes,No,Yes,No,56,68,74,74,89,-1.6,341,32.4,Manufacturing,25,138,4,3,0,51,80.35,35.04,2025-12-31
C0941,Chandigarh City 941,Chandigarh,Tier 2,1324606,352.9,10668,31.506014,78.31935,12253,33,2.68,23.51,No,No,No,Yes,No,Yes,Yes,191,27,81,86,55,8.19,145,18.6,Manufacturing,22,190,15,4,0,16,80.95,37.35,2025-12-31
C0942,Madhya City 942,Madhya Pradesh,Tier 2,1272784,44.34,10874,27.169237,94.473201,6179,43,3.36,14.9,No,No,Yes,No,No,Yes,No,61,19,89,72,55,1.43,862,32.5,Agriculture,47,272,20,0,0,18,94.71,66.86,2025-12-31
C0943,Uttar City 943,Uttar Pradesh,Tier 2,3238537,50.64,9350,8.831718,90.947553,4780,24,2.05,23.54,No,No,No,No,No,No,No,235,35,88,71,52,7.77,195,16.4,Agriculture,86,267,18,10,0,55,74.9,51.27,2025-12-31
C0944,Maharashtra City 944,Maharashtra,Tier 2,836585,453.27,5694,26.183145,78.278155,14993,16,2.88,16.85,No,No,No,No,No,No,No,208,68,89,89,65,-1.89,1694,26.5,Agriculture,58,75,4,0,0,11,97.71,57.96,2025-12-31
C0945,Madhya City 945,Madhya Pradesh,Tier 3,126516,463.39,8196,32.090528,76.035732,14141,36,5.61,2.57,No,No,Yes,Yes,No,Yes,Yes,114,17,66,83,87,8.96,3234,18.1,Manufacturing,76,96,18,9,0,39,62.79,52.68,2025-12-31
C0946,Haryana City 946,Haryana,Tier 3,3905416,410.17,12277,9.385609,78.488931,6840,36,2.51,7.33,No,No,No,Yes,No,No,No,85,50,53,86,71,7.93,616,26.4,Services,68,14,17,8,0,65,88.85,34.24,2025-12-31
C0947,Andaman City 947,Andaman and Nicobar Islands,Tier 3,2832741,208.6,11127,12.328242,93.836648,7822,57,4.65,19.94,No,No,Yes,Yes,No,Yes,Yes,224,58,57,83,63,-0.69,1629,15.2,Services,70,273,10,13,0,68,87.64,50.89,2025-12-31
C0948,West City 948,West Bengal,Tier 3,3485170,330.4,8531,8.535691,95.523612,6363,28,5.21,6.72,No,No,No,No,No,No,No,115,19,55,64,72,6.54,432,33.4,Tourism,49,178,19,5,0,64,86.6,39.31,2025-12-31
C0949,Lakshadweep City 949,Lakshadweep,Tier 3,2368897,70.88,11536,9.86673,86.447292,10427,32,4.74,29.49,No,No,Yes,No,No,No,No,224,17,57,89,89,4.4,1153,18.4,Tourism,83,218,11,10,0,9,89.17,56.72,2025-12-31
C0950,West City 950,West Bengal,Tier 3,986104,317.35,7518,23.352264,80.37627,13639,8,5.65,1.68,No,No,Yes,No,No,Yes,Yes,243,17,75,62,52,-1.71,3116,18.2,Services,88,89,5,8,0,18,64.8,26.85,2025-12-31
C0951,Lakshadweep City 951,Lakshadweep,Tier 2,2611122,392.98,10133,12.854397,79.065542,10865,11,4.27,15.69,No,No,No,No,No,Yes,Yes,235,50,82,52,67,-2.88,935,14.9,Tourism,75,12,2,10,0,28,76.67,24.52,2025-12-31
C0952,Andaman City 952,Andaman and Nicobar Islands,Tier 3,3407499,493.78,8262,11.025479,78.031696,6079,25,3.67,0.67,No,No,Yes,Yes,No,No,Yes,187,66,77,81,67,10.97,3477,34.8,Manufacturing,68,79,1,10,0,26,75.01,51.81,2025-12-31
C0953,Punjab City 953,Punjab,Tier 2,948298,311.67,2809,28.607323,91.809338,7518,34,3.78,18.87,No,No,Yes,No,No,Yes,Yes,51,66,72,70,63,5.36,180,26.8,Services,48,173,17,4,0,11,94.74,33.18,2025-12-31
C0954,Uttarakhand City 954,Uttarakhand,Tier 3,1874892,472.92,6374,19.532284,86.599084,6174,26,4.99,0.28,No,No,Yes,No,No,No,Yes,200,60,86,86,56,6.11,364,21.4,Tourism,52,45,4,8,0,38,63.65,28.41,2025-12-31
C0955,Karnataka City 955,Karnataka,Tier 3,1778125,345.93,7336,34.611933,85.977463,4713,41,5.04,22.85,No,No,No,No,No,No,No,143,37,72,74,70,5.74,250,22.0,Tourism,46,165,19,8,0,26,84.27,28.36,2025-12-31
C0956,West City 956,West Bengal,Tier 3,4182473,77.87,14387,19.90529,84.346642,4107,54,2.01,17.55,No,No,Yes,No,No,No,Yes,106,65,57,72,63,2.4,1999,21.7,Agriculture,89,34,3,3,0,42,84.45,37.74,2025-12-31
C0957,Manipur City 957,Manipur,Tier 3,2254783,142.98,1475,31.740769,87.118633,13174,42,3.94,5.35,No,No,No,No,No,No,No,95,16,64,71,67,6.72,3095,25.8,Tourism,17,211,17,10,0,47,77.77,47.17,2025-12-31
C0958,Rajasthan City 958,Rajasthan,Tier 2,2044704,434.53,9088,18.634838,78.813499,10855,9,5.34,20.29,No,No,No,No,No,No,No,122,69,82,56,76,3.04,736,29.7,Tourism,85,70,6,13,0,21,69.06,54.5,2025-12-31
C0959,Punjab City 959,Punjab,Tier 3,65778,171.27,7918,10.951098,79.612968,11514,70,3.78,21.55,No,No,No,No,No,No,Yes,104,17,85,72,70,5.58,270,23.0,Manufacturing,68,155,11,12,0,4,64.66,11.52,2025-12-31
C0960,Tripura City 960,Tripura,Tier 2,211858,66.58,6000,25.857466,68.905954,2444,56,2.42,22.54,No,No,No,No,No,No,Yes,155,44,77,88,61,11.16,1380,17.8,Agriculture,55,89,3,11,0,74,90.8,24.18,2025-12-31
C0961,Dadra City 961,Dadra and Nagar Haveli and Daman and Diu,Tier 3,3784353,218.85,4395,18.235277,73.740312,8819,39,6.0,11.17,No,No,No,No,No,Yes,No,44,39,58,58,84,5.07,1206,29.5,Manufacturing,34,186,3,6,0,78,60.28,26.33,2025-12-31
C0962,Bihar City 962,Bihar,Tier 3,2649524,107.54,10707,16.982924,85.820109,8881,33,5.4,27.7,No,No,No,No,No,No,No,226,62,54,67,83,11.45,902,27.6,Agriculture,90,36,14,7,0,46,89.42,36.22,2025-12-31
C0963,Telangana City 963,Telangana,Tier 2,3320147,417.45,8715,13.049082,92.644222,4773,68,5.97,12.57,No,No,No,No,No,Yes,Yes,159,65,83,74,77,11.08,524,12.2,Manufacturing,91,75,6,5,0,9,70.03,49.46,2025-12-31
C0964,Rajasthan City 964,Rajasthan,Tier 2,3217628,68.83,2072,24.981845,90.901825,10754,44,5.22,4.57,No,No,No,No,No,No,No,145,26,90,90,67,2.66,1624,27.5,Manufacturing,52,172,8,9,0,9,64.16,15.85,2025-12-31
C0965,Lakshadweep City 965,Lakshadweep,Tier 3,765783,130.5,7675,13.439827,96.024762,13058,29,2.58,6.34,No,No,Yes,Yes,No,No,No,161,29,56,84,67,9.93,428,16.5,Manufacturing,26,24,2,8,0,66,69.27,24.58,2025-12-31
C0966,Nagaland City 966,Nagaland,Tier 2,867435,82.31,7556,12.900535,74.004706,8176,8,2.78,15.34,No,No,No,No,No,No,No,41,56,86,50,76,6.92,2079,20.9,Manufacturing,64,203,4,11,0,0,78.36,49.25,2025-12-31
C0967,Chhattisgarh City 967,Chhattisgarh,Tier 3,1606437,480.48,8475,12.271171,76.176229,10377,62,4.06,16.92,No,No,No,Yes,No,No,Yes,41,24,60,74,69,6.82,3359,20.0,Services,64,162,3,2,0,51,61.41,53.08,2025-12-31
C0968,Manipur City 968,Manipur,Tier 2,3295583,398.77,4398,31.086456,84.504708,11049,54,4.84,14.7,No,No,Yes,Yes,No,No,Yes,116,62,57,88,78,7.24,605,23.8,Tourism,76,61,6,12,0,69,65.4,33.48,2025-12-31
