School_ID,School_Name,City_ID,City_Name,State_Name,Locality_ID,Locality_Name,School_Type,Board,Management,Established_Year,Rating,Green_School,Campus_Area_Acres,Student_Count,Teacher_Count,Student_Teacher_Ratio,Annual_Fees_INR,Transport,Hostel,Smart_Classrooms,Sports_Complex,Swimming_Pool,Robotics_Lab,Science_Lab,Computer_Lab,Library,CCTV,GPS_Bus,Nearby_Metro,Distance_to_Metro_km,Latitude,Longitude,Website,Last_Updated
S21571,Heritage Academy,C0091,Kanpur,Uttar Pradesh,L01192,Extension 58 Gardens,Private,ISC,Government,1984,3.6,No,5.88,520,26,20.0,337139,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,0.97,11.88404,71.716313,https://school21571.edu.in,2025-12-31
S21572,Green Valley International School,C0614,Dadra City 614,Dadra and Nagar Haveli and Daman and Diu,L08020,Sector 122 Heights,International,ICSE,Government,1963,4.4,Yes,25.88,2400,80,30.0,329971,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,19.74,15.957914,72.941524,https://school21572.edu.in,2025-12-31
S21573,Global World School,C0356,Arunachal City 356,Arunachal Pradesh,L04632,Garden 13 Greens,Government,ICSE,Trust,1955,3.8,Yes,25.84,3255,155,21.0,341345,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,14.25,12.819402,93.707366,https://school21573.edu.in,2025-12-31
S21574,Cambridge International School,C0914,Maharashtra City 914,Maharashtra,L11903,Enclave 30 Paradise,Boarding,CBSE,Private,2014,2.9,No,1.62,5148,234,22.0,358331,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,16.37,18.721377,69.604805,https://school21574.edu.in,2025-12-31
S21575,Green Valley International School,C0736,Puducherry City 736,Puducherry,L09581,Colony 107 Greens,Private,IB,Government,1991,4.5,No,5.82,6900,230,30.0,368486,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,9.85,20.582403,70.487191,https://school21575.edu.in,2025-12-31
S21576,Bright Future Academy,C0704,Mizoram City 704,Mizoram,L09173,Extension 89 Township,Government Aided,CBSE,Government,2009,2.8,No,21.29,4508,161,28.0,261919,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,6.94,23.923681,82.249559,https://school21576.edu.in,2025-12-31
S21577,Delhi Public School,C0223,Odisha City 223,Odisha,L02907,Garden 70 County,Jawahar Navodaya Vidyalaya,State Board,Government,2016,3.8,Yes,22.61,2507,109,23.0,100642,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,17.7,14.253324,91.54433,https://school21577.edu.in,2025-12-31
S21578,Future School,C0547,Andaman City 547,Andaman and Nicobar Islands,L07142,Garden 119 Enclave,Boarding,ICSE,Trust,1978,4.5,No,31.19,4843,167,29.0,197149,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,3.48,23.875447,71.41432,https://school21578.edu.in,2025-12-31
S21579,Wisdom Public School,C0681,Maharashtra City 681,Maharashtra,L08871,Block 75 Township,Jawahar Navodaya Vidyalaya,ISC,Private,1975,3.1,No,23.04,2592,144,18.0,38058,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,15.63,12.072375,81.960152,https://school21579.edu.in,2025-12-31
S21580,Lotus School,C0013,Patna,Bihar,L00165,Park 82 County,International,State Board,Government,1983,3.4,No,26.13,1715,49,35.0,293939,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,1.89,24.679138,86.07408,https://school21580.edu.in,2025-12-31
S21581,Bright Future World School,C0091,Kanpur,Uttar Pradesh,L01184,Nagar 31 Residency,Jawahar Navodaya Vidyalaya,IB,Government,2018,4.3,Yes,2.7,5841,177,33.0,400425,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,3.61,22.944466,82.138472,https://school21581.edu.in,2025-12-31
S21582,Ryan International School,C0103,Durgapur,West Bengal,L01347,Block 74 Township,Jawahar Navodaya Vidyalaya,ISC,Trust,1965,3.1,No,28.83,4550,175,26.0,402577,Yes,No,No,No,No,No,No,No,No,No,No,Yes,9.08,34.830844,72.946686,https://school21582.edu.in,2025-12-31
S21583,Bright Future Public School,C0596,Uttar City 596,Uttar Pradesh,L07780,Park 36 Township,Government,IGCSE,Private,2013,2.9,No,29.31,6293,217,29.0,326698,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,1.6,19.525725,76.932367,https://school21583.edu.in,2025-12-31
S21584,Lotus Public School,C0774,Arunachal City 774,Arunachal Pradesh,L10122,Colony 2 City,Boarding,State Board,Private,1961,3.1,No,12.0,1180,59,20.0,90938,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,17.44,9.870567,85.154286,https://school21584.edu.in,2025-12-31
S21585,Scholars Senior Secondary School,C0947,Andaman City 947,Andaman and Nicobar Islands,L12316,Layout 116 Residency,Government Aided,ISC,Government,2011,4.5,No,25.88,2240,70,32.0,139492,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,6.93,10.669163,85.392941,https://school21585.edu.in,2025-12-31
S21586,Heritage School,C0740,Arunachal City 740,Arunachal Pradesh,L09632,Block 15 Vista,International,IGCSE,Government,1956,3.0,Yes,35.69,4992,208,24.0,402005,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,4.4,10.473471,89.750579,https://school21586.edu.in,2025-12-31
S21587,St. Xavier's World School,C0486,Punjab City 486,Punjab,L06300,Block 33 Residency,Residential,IGCSE,Private,1953,3.9,No,5.62,3335,145,23.0,292759,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,9.41,16.306712,77.98883,https://school21587.edu.in,2025-12-31
S21588,Modern International School,C0578,Maharashtra City 578,Maharashtra,L07555,Layout 115 Vista,Kendriya Vidyalaya,ICSE,Trust,2008,3.9,No,15.62,705,47,15.0,296863,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,15.66,35.866586,85.368043,https://school21588.edu.in,2025-12-31
S21589,Scholars World School,C0108,Leh,Ladakh,L01409,Block 69 Vista,Kendriya Vidyalaya,IGCSE,Trust,1956,4.9,No,31.17,4800,160,30.0,160068,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,10.89,32.779426,70.764261,https://school21589.edu.in,2025-12-31
S21590,Sunrise School,C0602,Punjab City 602,Punjab,L07865,Enclave 39 Township,Kendriya Vidyalaya,ICSE,Trust,1995,3.6,No,3.71,4242,202,21.0,76368,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,5.3,14.900841,74.337595,https://school21590.edu.in,2025-12-31
S21591,St. Xavier's Academy,C0925,Kerala City 925,Kerala,L12043,Colony 54 Enclave,Boarding,ISC,Government,1955,4.1,No,12.49,357,21,17.0,252673,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,3.29,12.905883,80.982115,https://school21591.edu.in,2025-12-31
S21592,Green Valley Senior Secondary School,C0583,Goa City 583,Goa,L07615,Sector 19 Greens,Residential,IGCSE,Government,2019,3.5,No,32.49,6696,248,27.0,210003,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,5.01,29.082954,72.295981,https://school21592.edu.in,2025-12-31
S21593,Cambridge International School,C0081,Coimbatore,Tamil Nadu,L01048,Layout 140 Greens,Kendriya Vidyalaya,Cambridge,Private,1967,4.9,No,19.57,4250,125,34.0,31608,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,17.56,23.731414,81.437182,https://school21593.edu.in,2025-12-31
S21594,Lotus Senior Secondary School,C0166,Andaman City 166,Andaman and Nicobar Islands,L02173,Extension 34 City,Kendriya Vidyalaya,CBSE,Trust,1982,3.3,Yes,5.02,480,20,24.0,43426,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,3.2,31.981299,85.922421,https://school21594.edu.in,2025-12-31
S21595,Cambridge World School,C0065,Dimapur,Nagaland,L00830,Enclave 105 City,Government,IB,Trust,1995,4.1,No,38.5,2250,125,18.0,427837,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3.77,29.730059,76.857377,https://school21595.edu.in,2025-12-31
S21596,Bright Future Public School,C0834,Gujarat City 834,Gujarat,L10891,Sector 58 County,Private,ICSE,Private,1984,5.0,Yes,7.57,660,30,22.0,445126,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,10.28,20.308899,89.476705,https://school21596.edu.in,2025-12-31
S21597,Heritage World School,C0314,Arunachal City 314,Arunachal Pradesh,L04077,Park 52 Heights,Kendriya Vidyalaya,Cambridge,Trust,1971,4.8,No,29.01,1808,113,16.0,255287,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,12.36,18.352927,88.63847,https://school21597.edu.in,2025-12-31
S21598,Green Valley Academy,C0275,Lakshadweep City 275,Lakshadweep,L03590,Colony 69 Paradise,Kendriya Vidyalaya,Cambridge,Government,2012,5.0,No,38.38,2187,81,27.0,49008,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,1.71,15.849793,77.287094,https://school21598.edu.in,2025-12-31
S21599,Holy Child Academy,C0718,Andhra City 718,Andhra Pradesh,L09359,Enclave 93 Enclave,Kendriya Vidyalaya,IGCSE,Government,2001,4.4,No,20.12,2944,128,23.0,213495,No,No,Yes,No,No,No,No,No,No,No,No,Yes,5.51,27.040557,82.540936,https://school21599.edu.in,2025-12-31
S21600,Global World School,C0664,Ladakh City 664,Ladakh,L08634,Block 89 Heights,Private,State Board,Trust,1985,2.9,No,11.53,833,49,17.0,309923,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,4.72,32.266153,70.776309,https://school21600.edu.in,2025-12-31
S21601,Bright Future School,C0714,Tamil City 714,Tamil Nadu,L09303,Garden 135 Greens,Boarding,IGCSE,Government,1958,4.2,No,21.12,3852,214,18.0,131510,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,12.4,18.083041,73.316298,https://school21601.edu.in,2025-12-31
S21602,Green Valley School,C0523,Rajasthan City 523,Rajasthan,L06819,Phase 141 City,Kendriya Vidyalaya,State Board,Government,1988,3.5,Yes,17.4,4100,164,25.0,190485,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,9.39,18.817552,89.258625,https://school21602.edu.in,2025-12-31
S21603,Global School,C0429,Arunachal City 429,Arunachal Pradesh,L05557,Park 125 Greens,Residential,CBSE,Government,2013,4.0,No,39.25,5440,160,34.0,434507,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,2.97,22.811264,90.539371,https://school21603.edu.in,2025-12-31
S21604,National International School,C0025,Surat,Gujarat,L00309,Phase 83 City,Jawahar Navodaya Vidyalaya,IGCSE,Private,1999,4.9,Yes,18.19,2548,98,26.0,462718,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,10.9,13.391532,75.114226,https://school21604.edu.in,2025-12-31
S21605,Ryan International Academy,C0596,Uttar City 596,Uttar Pradesh,L07787,Layout 109 City,Government,CBSE,Trust,2004,2.5,No,2.57,4032,168,24.0,413909,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,15.85,9.326219,92.062089,https://school21605.edu.in,2025-12-31
S21606,Delhi Public World School,C0410,Karnataka City 410,Karnataka,L05293,Park 90 Vista,Boarding,IGCSE,Government,2019,3.4,No,32.65,4794,141,34.0,430391,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,10.61,15.082403,91.101822,https://school21606.edu.in,2025-12-31
S21607,Wisdom Public School,C0848,Punjab City 848,Punjab,L11081,Enclave 71 Vista,Jawahar Navodaya Vidyalaya,Cambridge,Trust,1984,3.5,Yes,21.15,5481,189,29.0,128378,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,16.54,9.867895,89.374795,https://school21607.edu.in,2025-12-31
S21608,Green Valley Senior Secondary School,C0574,Ladakh City 574,Ladakh,L07502,Phase 27 County,Private,IB,Private,1970,4.2,Yes,15.69,3125,125,25.0,437746,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,10.46,26.606734,96.590711,https://school21608.edu.in,2025-12-31
S21609,Scholars Academy,C0457,Rajasthan City 457,Rajasthan,L05935,Phase 136 Vista,Residential,Cambridge,Private,1991,3.4,No,27.23,756,36,21.0,58908,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,13.68,36.750164,85.976553,https://school21609.edu.in,2025-12-31
S21610,Cambridge School,C0430,Maharashtra City 430,Maharashtra,L05565,Extension 21 Vista,Boarding,IGCSE,Government,1952,4.3,No,38.74,2835,81,35.0,82138,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,4.53,10.4856,69.202422,https://school21610.edu.in,2025-12-31
S21611,Lotus World School,C0123,Chandigarh City 123,Chandigarh,L01604,Garden 6 City,Boarding,CBSE,Private,1974,2.9,No,15.71,2573,83,31.0,278015,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,16.63,28.988963,86.569291,https://school21611.edu.in,2025-12-31
S21612,Heritage School,C0282,Chhattisgarh City 282,Chhattisgarh,L03670,Extension 64 Gardens,Kendriya Vidyalaya,IGCSE,Private,1996,2.6,Yes,17.49,2010,67,30.0,499840,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,16.03,17.095852,74.816111,https://school21612.edu.in,2025-12-31
S21613,Sunrise Academy,C0547,Andaman City 547,Andaman and Nicobar Islands,L07149,Sector 14 Greens,Government,ISC,Government,1981,4.8,Yes,32.18,4620,154,30.0,335361,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,9.52,25.172738,77.705511,https://school21613.edu.in,2025-12-31
S21614,Heritage World School,C0404,Uttar City 404,Uttar Pradesh,L05212,Park 8 County,Boarding,CBSE,Private,2019,4.0,Yes,28.17,1403,61,23.0,198600,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,7.95,35.333907,92.007752,https://school21614.edu.in,2025-12-31
S21615,Green Valley Senior Secondary School,C0071,Amritsar,Punjab,L00914,Garden 13 Vista,Boarding,ICSE,Government,1966,4.1,Yes,25.59,672,21,32.0,115225,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,7.92,23.105248,82.08675,https://school21615.edu.in,2025-12-31
S21616,Oxford Public School,C0325,West City 325,West Bengal,L04229,Nagar 12 Enclave,Kendriya Vidyalaya,State Board,Trust,2002,3.9,No,2.33,1025,41,25.0,153999,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,2.41,21.28048,88.581973,https://school21616.edu.in,2025-12-31
S21617,Scholars Senior Secondary School,C0847,Nagaland City 847,Nagaland,L11072,Park 7 Enclave,Kendriya Vidyalaya,IB,Government,1961,2.7,Yes,21.67,680,34,20.0,270721,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,14.34,34.318606,93.845079,https://school21617.edu.in,2025-12-31
S21618,Scholars World School,C0721,Nagaland City 721,Nagaland,L09403,Colony 1 Greens,Government,CBSE,Trust,1956,4.7,Yes,6.24,6132,219,28.0,50831,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,3.28,10.594321,94.490579,https://school21618.edu.in,2025-12-31
S21619,Scholars World School,C0506,Delhi City 506,Delhi,L06596,Garden 50 City,Private,CBSE,Private,2023,5.0,No,20.99,4482,166,27.0,40195,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,16.71,34.114137,70.251326,https://school21619.edu.in,2025-12-31
S21620,Springfield International School,C0117,Puducherry City 117,Puducherry,L01525,Extension 143 Enclave,Private,IGCSE,Trust,1968,4.1,Yes,4.4,2848,178,16.0,51314,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,18.76,35.202162,74.082378,https://school21620.edu.in,2025-12-31
S21621,Modern International School,C0171,Rajasthan City 171,Rajasthan,L02230,Colony 127 Gardens,Residential,IGCSE,Government,1979,4.7,Yes,32.06,5423,187,29.0,352070,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,10.98,33.980229,71.711846,https://school21621.edu.in,2025-12-31
S21622,Heritage Senior Secondary School,C0245,Delhi City 245,Delhi,L03186,Layout 5 Enclave,Government Aided,Cambridge,Government,2005,3.3,No,26.07,1600,100,16.0,119857,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,15.79,26.018706,70.620918,https://school21622.edu.in,2025-12-31
S21623,Scholars Public School,C0013,Patna,Bihar,L00161,Layout 74 Township,Private,IB,Trust,1963,4.1,Yes,3.91,3424,214,16.0,62359,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,18.85,20.251403,85.780894,https://school21623.edu.in,2025-12-31
S21624,Cambridge Public School,C0334,Andhra City 334,Andhra Pradesh,L04333,Phase 124 City,Private,Cambridge,Private,1976,3.3,Yes,12.14,2277,99,23.0,403319,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,4.07,36.365798,86.927004,https://school21624.edu.in,2025-12-31
S21625,Holy Child International School,C0997,Uttarakhand City 997,Uttarakhand,L12952,Enclave 127 Vista,Jawahar Navodaya Vidyalaya,ISC,Private,1984,4.8,No,22.06,1848,84,22.0,132667,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,19.96,14.482399,85.891572,https://school21625.edu.in,2025-12-31
S21626,Modern Senior Secondary School,C0766,Rajasthan City 766,Rajasthan,L10004,Nagar 48 Residency,Private,CBSE,Government,2023,4.4,No,15.86,5170,235,22.0,109305,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,1.24,36.536206,93.501012,https://school21626.edu.in,2025-12-31
S21627,Sunrise World School,C0338,Jammu City 338,Jammu and Kashmir,L04393,Garden 134 Greens,Private,ISC,Government,2007,4.3,No,25.99,2160,120,18.0,297301,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,13.82,8.234766,71.115435,https://school21627.edu.in,2025-12-31
S21628,Holy Child Academy,C0272,Tripura City 272,Tripura,L03534,Block 71 City,International,CBSE,Private,1952,3.6,Yes,39.81,6900,230,30.0,133829,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,12.17,31.969612,83.355212,https://school21628.edu.in,2025-12-31
S21629,Lotus World School,C0734,Punjab City 734,Punjab,L09546,Enclave 45 Greens,Government,ICSE,Trust,2003,3.0,No,34.64,4323,131,33.0,318512,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,2.57,8.782861,85.389628,https://school21629.edu.in,2025-12-31
S21630,Bright Future International School,C0056,Pune,Maharashtra,L00724,Park 57 Enclave,Boarding,Cambridge,Trust,1995,4.5,Yes,2.61,5720,220,26.0,373561,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,4.8,28.616342,76.124544,https://school21630.edu.in,2025-12-31
S21631,Ryan International Academy,C0280,Lakshadweep City 280,Lakshadweep,L03645,Enclave 103 Residency,Private,CBSE,Government,2001,3.7,No,16.58,6552,234,28.0,373626,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,7.46,30.14114,69.926524,https://school21631.edu.in,2025-12-31
S21632,Sunrise School,C0298,Jharkhand City 298,Jharkhand,L03888,Sector 106 Township,Residential,ICSE,Trust,1961,2.5,No,2.06,3074,106,29.0,210435,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,8.8,18.480431,79.018065,https://school21632.edu.in,2025-12-31
S21633,Future Public School,C0917,Karnataka City 917,Karnataka,L11936,Block 25 Residency,International,CBSE,Government,2003,4.8,No,16.66,2782,107,26.0,339505,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,4.22,20.246676,82.265275,https://school21633.edu.in,2025-12-31
S21634,Scholars International School,C0337,West City 337,West Bengal,L04376,Phase 118 Residency,International,Cambridge,Government,2011,3.4,Yes,22.04,6825,195,35.0,41353,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,8.81,10.774186,92.46553,https://school21634.edu.in,2025-12-31
S21635,Bright Future World School,C0945,Madhya City 945,Madhya Pradesh,L12289,Garden 149 Enclave,Government,ICSE,Government,1956,3.7,No,21.05,5820,194,30.0,72652,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,15.72,21.436307,88.562873,https://school21635.edu.in,2025-12-31
S21636,Springfield World School,C0318,Uttar City 318,Uttar Pradesh,L04141,Extension 61 Greens,Jawahar Navodaya Vidyalaya,ICSE,Trust,1960,4.8,Yes,18.89,4553,157,29.0,444471,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,6.99,32.479546,94.288774,https://school21636.edu.in,2025-12-31
S21637,Holy Child Senior Secondary School,C0616,Goa City 616,Goa,L08051,Block 141 Residency,Private,ICSE,Private,1951,2.7,Yes,22.7,2987,103,29.0,472061,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,10.75,9.209651,77.008781,https://school21637.edu.in,2025-12-31
S21638,Lotus World School,C0220,Haryana City 220,Haryana,L02884,Park 81 Gardens,Jawahar Navodaya Vidyalaya,ISC,Private,1997,2.8,Yes,15.94,4428,246,18.0,324234,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,11.3,13.72549,80.182275,https://school21638.edu.in,2025-12-31
S21639,Delhi Public International School,C0738,Manipur City 738,Manipur,L09606,Nagar 74 Township,Residential,ISC,Private,1966,4.2,No,9.37,2170,70,31.0,465193,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,5.99,27.976457,72.951194,https://school21639.edu.in,2025-12-31
S21640,Sunrise Public School,C0236,Mizoram City 236,Mizoram,L03083,Enclave 55 Enclave,Government Aided,IB,Trust,2017,4.5,Yes,6.5,4620,231,20.0,209173,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,12.38,16.058749,86.713531,https://school21640.edu.in,2025-12-31
S21641,Holy Child School,C0759,Tripura City 759,Tripura,L09908,Sector 25 Township,Jawahar Navodaya Vidyalaya,State Board,Private,1967,3.0,No,31.21,2550,102,25.0,494703,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,19.45,10.262968,73.779105,https://school21641.edu.in,2025-12-31
S21642,Wisdom World School,C0221,Arunachal City 221,Arunachal Pradesh,L02887,Layout 59 County,Residential,State Board,Private,1986,4.3,Yes,1.76,2356,124,19.0,347615,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,1.79,19.465822,87.191016,https://school21642.edu.in,2025-12-31
S21643,Wisdom Public School,C0794,Jammu City 794,Jammu and Kashmir,L10369,Extension 143 Greens,Government Aided,ISC,Private,2002,4.6,Yes,30.98,4368,182,24.0,298153,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,5.09,27.776267,93.39134,https://school21643.edu.in,2025-12-31
S21644,Scholars Senior Secondary School,C0065,Dimapur,Nagaland,L00830,Enclave 105 City,International,Cambridge,Government,2016,4.8,Yes,6.72,4416,138,32.0,89221,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,18.67,29.730059,76.857377,https://school21644.edu.in,2025-12-31
S21645,Future World School,C0911,Nagaland City 911,Nagaland,L11871,Nagar 124 County,Boarding,ICSE,Government,1969,3.7,No,26.53,3520,110,32.0,337152,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,18.24,36.140227,76.399082,https://school21645.edu.in,2025-12-31
S21646,Heritage School,C0956,West City 956,West Bengal,L12428,Phase 114 Paradise,Jawahar Navodaya Vidyalaya,IB,Government,2020,2.8,No,5.47,3420,190,18.0,259869,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,17.82,34.975404,70.185005,https://school21646.edu.in,2025-12-31
S21647,Green Valley Senior Secondary School,C0351,Manipur City 351,Manipur,L04561,Enclave 143 Enclave,Government Aided,ISC,Government,1961,4.3,Yes,24.1,5642,182,31.0,230154,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,18.0,21.562855,89.079201,https://school21647.edu.in,2025-12-31
S21648,St. Xavier's Senior Secondary School,C0133,Punjab City 133,Punjab,L01710,Block 79 County,Residential,IB,Trust,2015,2.6,Yes,4.92,1653,87,19.0,275971,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,3.03,19.876507,91.942126,https://school21648.edu.in,2025-12-31
S21649,St. Xavier's School,C0821,Tripura City 821,Tripura,L10732,Block 51 Heights,Government Aided,IB,Trust,2011,2.8,Yes,35.19,6290,185,34.0,422733,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,15.78,12.412172,84.323144,https://school21649.edu.in,2025-12-31
S21650,Bright Future International School,C0909,Puducherry City 909,Puducherry,L11847,Sector 131 Vista,Jawahar Navodaya Vidyalaya,State Board,Government,1971,4.2,Yes,18.05,1470,49,30.0,246345,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,15.13,33.303796,85.736951,https://school21650.edu.in,2025-12-31
S21651,Springfield Public School,C0137,Maharashtra City 137,Maharashtra,L01765,Extension 92 Heights,Government,ICSE,Trust,2020,2.7,Yes,25.62,4170,139,30.0,299240,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,14.81,16.070697,68.182735,https://school21651.edu.in,2025-12-31
S21652,National Public School,C0875,Bihar City 875,Bihar,L11426,Enclave 91 Township,Jawahar Navodaya Vidyalaya,State Board,Private,1994,4.9,Yes,36.01,1326,39,34.0,477560,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,16.88,29.120679,69.187391,https://school21652.edu.in,2025-12-31
S21653,National School,C0445,Chandigarh City 445,Chandigarh,L05769,Garden 106 County,Government Aided,IB,Government,1973,3.7,Yes,1.68,1584,72,22.0,257906,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,3.56,30.419988,75.37379,https://school21653.edu.in,2025-12-31
S21654,Green Valley Public School,C0327,Tamil City 327,Tamil Nadu,L04246,Colony 34 Heights,Boarding,Cambridge,Trust,1989,2.8,Yes,6.47,3210,107,30.0,66165,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,17.21,35.751441,72.469772,https://school21654.edu.in,2025-12-31
