Locality_ID,City_ID,City_Name,State_Name,Locality_Name,Pincode,Latitude,Longitude,Zone,Distance_to_City_Center_km,Nearest_Metro,Metro_Distance_km,Nearest_Airport,Airport_Distance_km,Nearby_Hospital_Count,Nearby_School_Count,Nearby_College_Count,Nearby_Mall_Count,Nearby_Park_Count,Nearby_Restaurant_Count,Crime_Index,AQI_Index,Traffic_Index,Livability_Score,Infrastructure_Score,Investment_Score,Average_Property_Price_sqft,Average_Rent_sqft,Rental_Yield,Green_Cover_Percent,Water_Availability,Electricity_Reliability,Internet_Speed_Mbps,Flood_Risk,Noise_Level,Luxury_Locality,Smart_City_Area,Upcoming_Metro,Popular_For,Last_Updated
L09554,C0734,Punjab City 734,Punjab,Garden 81 Heights,750902,36.860685,69.203997,Central,5.19,No,2.93,No,9.92,9,9,14,1,10,62,43,202,81,78,59,93,20758,32,6.83,57.89,Average,Average,564,Low,Medium,No,Yes,Yes,Education,2025-12-31
L09555,C0734,Punjab City 734,Punjab,Garden 32 Enclave,770403,9.998433,87.022979,Central,25.24,No,0.77,Yes,8.57,5,13,5,12,20,44,63,140,24,83,87,75,20635,28,5.97,68.56,Excellent,Average,389,Medium,Low,Yes,Yes,Yes,Education,2025-12-31
L09556,C0734,Punjab City 734,Punjab,Park 59 County,273063,16.758521,86.748842,West,21.27,No,3.36,No,25.63,14,2,17,1,16,86,78,335,47,77,77,59,15077,122,3.27,53.39,Good,Average,213,Medium,High,No,No,No,Education,2025-12-31
L09557,C0734,Punjab City 734,Punjab,Block 78 Residency,334351,14.17445,84.436278,South,13.27,No,2.83,No,40.85,16,10,15,9,20,120,81,168,56,97,76,87,21469,94,4.16,53.11,Average,Good,324,High,High,Yes,Yes,No,Commercial,2025-12-31
L09558,C0734,Punjab City 734,Punjab,Layout 64 Paradise,605246,24.008902,84.943893,South,26.98,Yes,3.81,Yes,43.65,17,16,0,7,12,29,46,164,78,99,65,61,22123,129,4.09,20.02,Good,Excellent,610,Low,Medium,No,Yes,Yes,IT,2025-12-31
L09559,C0734,Punjab City 734,Punjab,Sector 16 Gardens,209119,11.76047,87.710149,East,28.68,No,8.54,Yes,11.27,14,20,13,0,6,83,88,146,72,60,74,90,8806,10,2.69,47.75,Excellent,Average,448,High,High,No,Yes,No,Tourism,2025-12-31
L09560,C0734,Punjab City 734,Punjab,Nagar 142 Enclave,715433,22.655946,69.423586,North,26.22,No,5.12,No,14.63,17,3,12,1,15,70,53,70,31,93,64,78,2513,135,4.12,65.45,Good,Average,631,Low,High,Yes,Yes,Yes,Luxury,2025-12-31
L09561,C0734,Punjab City 734,Punjab,Phase 133 Greens,894205,27.550448,78.955274,South,6.32,No,0.29,Yes,16.29,7,12,6,9,14,114,35,177,51,78,67,55,6499,39,6.58,68.57,Good,Average,72,Medium,High,Yes,No,No,Tourism,2025-12-31
L09562,C0735,West City 735,West Bengal,Phase 78 Paradise,188908,15.074039,77.544541,North,19.2,Yes,9.48,Yes,26.64,4,21,16,4,2,118,85,329,36,63,53,94,36966,84,7.2,11.35,Good,Excellent,97,High,Low,No,No,Yes,Tourism,2025-12-31
L09563,C0735,West City 735,West Bengal,Park 11 Gardens,256048,17.881305,82.276,Central,33.27,Yes,4.88,No,2.19,24,29,2,10,6,131,24,205,34,56,91,72,25698,54,7.72,14.62,Poor,Excellent,592,Medium,Low,No,Yes,No,Education,2025-12-31
L09564,C0735,West City 735,West Bengal,Phase 17 Paradise,254096,14.273061,81.278017,North,30.7,No,14.92,Yes,25.31,3,2,12,2,12,5,41,88,26,57,69,98,27566,10,6.98,18.08,Poor,Good,442,High,Low,Yes,No,Yes,Commercial,2025-12-31
L09565,C0735,West City 735,West Bengal,Colony 29 Vista,389145,15.345058,96.454992,South,28.2,Yes,12.25,Yes,13.45,8,24,15,7,8,70,32,52,26,76,79,56,28158,93,6.43,49.02,Good,Good,898,High,Low,Yes,No,No,Tourism,2025-12-31
L09566,C0735,West City 735,West Bengal,Nagar 128 City,546015,34.471557,90.816188,South,19.9,No,11.17,Yes,17.69,16,8,6,8,13,56,44,104,50,72,64,77,12637,98,4.28,48.26,Average,Excellent,988,Medium,High,Yes,No,No,IT,2025-12-31
L09567,C0735,West City 735,West Bengal,Garden 59 Paradise,856453,28.953829,79.545891,South,34.45,No,4.86,No,37.55,24,27,17,9,5,25,29,27,34,85,91,82,12632,58,3.19,54.33,Good,Average,695,Low,High,Yes,Yes,No,Commercial,2025-12-31
L09568,C0735,West City 735,West Bengal,Phase 67 Vista,348801,10.04373,80.847228,East,30.9,No,2.37,No,26.58,15,6,5,11,17,106,7,146,68,87,66,75,19351,44,3.24,23.61,Average,Good,235,Medium,High,No,Yes,No,Tourism,2025-12-31
L09569,C0735,West City 735,West Bengal,Block 145 Township,843569,32.273514,76.550685,East,8.26,No,11.48,Yes,43.88,12,33,5,7,6,100,6,166,85,83,91,64,10207,57,6.13,57.01,Poor,Average,304,Medium,Medium,No,Yes,Yes,IT,2025-12-31
L09570,C0735,West City 735,West Bengal,Enclave 146 Gardens,128664,9.612903,77.190197,South,22.95,Yes,8.8,No,25.35,17,14,12,3,20,52,50,315,92,72,88,91,10850,141,3.69,48.75,Poor,Excellent,172,Medium,High,No,No,Yes,IT,2025-12-31
L09571,C0735,West City 735,West Bengal,Block 91 City,651592,36.746985,72.241336,South,17.22,Yes,12.59,Yes,42.29,14,4,10,5,5,32,75,30,77,70,72,56,5471,46,3.14,41.13,Poor,Good,787,Medium,Medium,Yes,Yes,Yes,Education,2025-12-31
L09572,C0735,West City 735,West Bengal,Nagar 113 Gardens,424748,33.891554,86.110304,East,34.39,No,2.14,No,20.42,14,34,4,11,6,87,41,206,34,50,58,57,17745,90,7.73,67.24,Excellent,Excellent,149,Low,Medium,Yes,Yes,No,Tourism,2025-12-31
L09573,C0736,Puducherry City 736,Puducherry,Enclave 12 Vista,707835,12.349952,84.808633,South,31.68,No,8.97,Yes,43.69,1,2,16,11,7,60,40,240,39,71,98,81,37747,75,5.32,58.63,Average,Excellent,870,Low,High,No,No,Yes,Commercial,2025-12-31
L09574,C0736,Puducherry City 736,Puducherry,Phase 77 City,884198,36.751587,74.722604,West,6.99,Yes,12.42,Yes,35.25,11,35,6,7,19,75,43,277,53,53,79,79,11994,66,6.04,50.92,Average,Excellent,859,Medium,Low,Yes,Yes,No,Residential,2025-12-31
L09575,C0736,Puducherry City 736,Puducherry,Nagar 96 Residency,183135,25.431171,83.618873,East,18.2,No,8.64,Yes,36.4,9,32,1,4,8,58,7,184,86,65,70,96,8323,31,7.0,59.02,Good,Average,50,High,Medium,Yes,No,No,Residential,2025-12-31
L09576,C0736,Puducherry City 736,Puducherry,Sector 142 County,716860,25.688533,87.604217,South,30.44,No,13.7,No,3.77,19,16,10,6,20,146,20,214,20,83,84,53,13543,145,2.68,38.86,Good,Average,303,Low,Medium,Yes,No,No,Residential,2025-12-31
L09577,C0736,Puducherry City 736,Puducherry,Layout 31 Heights,249243,20.059741,77.136583,North,21.09,Yes,4.36,Yes,39.5,14,6,10,12,8,58,59,151,36,54,71,77,29129,77,6.55,33.0,Excellent,Average,115,Low,Low,Yes,Yes,Yes,Commercial,2025-12-31
L09578,C0736,Puducherry City 736,Puducherry,Sector 9 Vista,249102,12.540547,84.429094,Central,26.84,Yes,12.74,No,24.06,15,9,14,6,15,80,58,214,61,79,65,94,17257,17,6.42,18.13,Excellent,Average,478,High,Medium,No,No,Yes,Commercial,2025-12-31
L09579,C0736,Puducherry City 736,Puducherry,Layout 82 Vista,341179,25.281761,91.463425,West,27.22,Yes,8.56,No,30.39,22,8,16,10,19,105,48,230,39,68,81,94,18913,81,3.5,32.93,Excellent,Excellent,598,Low,High,No,Yes,No,Commercial,2025-12-31
L09580,C0736,Puducherry City 736,Puducherry,Park 15 City,675471,33.645267,88.020355,South,22.71,Yes,12.61,Yes,16.77,5,35,0,5,4,145,74,304,22,61,61,68,28176,122,5.28,52.29,Good,Good,27,High,High,No,No,No,Commercial,2025-12-31
L09581,C0736,Puducherry City 736,Puducherry,Colony 107 Greens,435658,20.582403,70.487191,South,15.14,Yes,2.73,No,11.53,18,34,2,7,1,54,16,186,46,93,68,72,38352,150,4.87,49.26,Poor,Good,620,High,Low,Yes,Yes,No,Luxury,2025-12-31
L09582,C0736,Puducherry City 736,Puducherry,Park 125 Township,776294,24.749723,83.815428,Central,19.25,No,0.78,Yes,31.77,21,9,2,5,12,49,20,242,62,70,66,57,24929,66,2.96,69.51,Excellent,Average,777,Medium,Medium,No,Yes,Yes,Residential,2025-12-31
L09583,C0736,Puducherry City 736,Puducherry,Enclave 117 Greens,793465,11.868418,96.235725,South,27.04,No,8.34,Yes,38.03,22,4,3,8,4,13,55,213,41,57,51,96,21395,46,5.59,42.6,Excellent,Excellent,464,Low,Low,Yes,No,No,Luxury,2025-12-31
L09584,C0736,Puducherry City 736,Puducherry,Layout 93 Gardens,465345,15.748419,72.832925,Central,15.22,No,7.88,Yes,32.66,19,8,19,8,1,122,20,197,76,61,87,65,41945,121,7.85,39.18,Good,Excellent,349,Low,Medium,No,Yes,Yes,Commercial,2025-12-31
L09585,C0736,Puducherry City 736,Puducherry,Layout 141 Paradise,492205,9.378082,76.158442,North,3.88,Yes,10.61,No,22.0,7,16,5,5,13,23,84,282,34,66,62,61,5163,138,5.99,67.05,Good,Good,209,Medium,High,No,Yes,No,Commercial,2025-12-31
L09586,C0736,Puducherry City 736,Puducherry,Layout 101 County,642770,24.020319,70.800732,East,14.94,Yes,14.51,No,14.38,10,28,19,6,18,54,11,56,36,85,96,71,40895,99,7.7,41.32,Good,Excellent,459,Low,Low,Yes,Yes,No,Tourism,2025-12-31
L09587,C0737,Jammu City 737,Jammu and Kashmir,Extension 27 Greens,563763,17.579722,84.132539,Central,16.92,Yes,4.12,No,34.54,24,3,14,2,2,91,28,221,42,61,52,60,28079,113,4.28,15.92,Poor,Excellent,664,High,High,Yes,Yes,No,Luxury,2025-12-31
L09588,C0737,Jammu City 737,Jammu and Kashmir,Extension 39 Enclave,112472,9.620963,80.247207,West,22.87,No,6.43,Yes,26.13,10,9,9,8,1,92,88,89,29,99,99,50,19437,20,2.98,44.08,Excellent,Average,53,Medium,Medium,Yes,No,No,Commercial,2025-12-31
L09589,C0737,Jammu City 737,Jammu and Kashmir,Enclave 40 Paradise,526792,34.269623,76.154259,South,11.25,No,3.04,Yes,5.0,4,21,1,1,8,98,10,81,81,52,94,92,42597,121,5.99,19.16,Good,Good,144,High,Low,No,No,No,Commercial,2025-12-31
L09590,C0737,Jammu City 737,Jammu and Kashmir,Colony 100 City,111652,21.794226,77.419585,East,31.71,No,1.65,Yes,31.34,13,26,17,5,18,138,55,217,57,53,91,70,17344,76,7.93,58.7,Good,Average,577,Medium,Medium,No,Yes,No,Luxury,2025-12-31
L09591,C0737,Jammu City 737,Jammu and Kashmir,Park 56 Township,377970,19.965523,68.976461,South,1.89,No,1.88,No,43.63,17,33,6,2,1,34,41,102,58,74,88,71,28207,68,6.95,67.01,Good,Average,705,Low,Low,Yes,No,Yes,IT,2025-12-31
L09592,C0737,Jammu City 737,Jammu and Kashmir,Phase 107 Vista,699098,16.195077,84.333016,North,5.54,No,12.06,No,22.39,22,23,3,7,16,14,86,331,86,66,79,99,16182,67,6.56,25.21,Excellent,Good,634,Medium,High,Yes,No,Yes,Luxury,2025-12-31
L09593,C0737,Jammu City 737,Jammu and Kashmir,Phase 136 County,255737,10.934794,84.537992,East,34.93,No,9.41,Yes,33.62,15,27,11,9,18,57,80,37,71,93,63,85,31559,91,6.05,31.43,Excellent,Good,147,Medium,Medium,Yes,No,No,Luxury,2025-12-31
L09594,C0737,Jammu City 737,Jammu and Kashmir,Colony 5 Vista,301456,12.328984,77.701044,North,26.5,Yes,9.46,Yes,33.2,10,12,9,4,1,39,64,35,35,81,62,95,22201,107,7.07,53.13,Good,Excellent,538,Low,High,Yes,Yes,Yes,Tourism,2025-12-31
L09595,C0737,Jammu City 737,Jammu and Kashmir,Nagar 138 Township,784522,27.299582,70.318484,South,28.87,No,10.21,No,3.7,24,12,9,1,6,15,31,154,81,80,75,72,10816,29,6.68,34.18,Poor,Good,698,Medium,High,Yes,No,Yes,Education,2025-12-31
L09596,C0737,Jammu City 737,Jammu and Kashmir,Block 99 Enclave,747476,17.391333,95.809038,South,13.43,Yes,12.79,Yes,24.06,17,19,7,3,5,55,77,149,49,55,78,62,36526,33,5.97,52.31,Excellent,Good,171,High,Medium,Yes,Yes,No,IT,2025-12-31
L09597,C0737,Jammu City 737,Jammu and Kashmir,Enclave 12 Residency,694825,20.595067,76.439976,North,9.62,Yes,12.88,Yes,12.75,5,12,18,11,17,38,8,282,51,86,92,52,15584,63,4.76,57.46,Good,Excellent,307,Medium,Medium,Yes,No,No,Tourism,2025-12-31
L09598,C0737,Jammu City 737,Jammu and Kashmir,Phase 16 Gardens,874379,32.981521,88.071246,West,1.52,No,6.07,Yes,30.73,24,3,16,5,8,96,80,185,34,91,99,50,29129,10,5.06,19.63,Poor,Average,587,High,Medium,Yes,Yes,No,Residential,2025-12-31
L09599,C0737,Jammu City 737,Jammu and Kashmir,Layout 49 Paradise,929795,19.500846,96.692952,Central,2.4,Yes,10.07,Yes,36.04,4,33,15,7,11,121,43,72,75,77,63,56,42070,20,4.17,54.81,Good,Excellent,330,Low,Low,Yes,No,No,Residential,2025-12-31
L09600,C0737,Jammu City 737,Jammu and Kashmir,Phase 86 Vista,691500,24.738841,69.140259,West,28.03,No,9.01,No,26.11,7,7,6,10,7,55,57,126,69,87,72,85,8959,66,4.34,59.9,Average,Good,496,Low,High,Yes,No,Yes,Commercial,2025-12-31
L09601,C0737,Jammu City 737,Jammu and Kashmir,Block 104 County,681282,29.392969,69.189103,Central,32.02,No,9.8,No,34.74,15,19,10,3,4,147,89,341,58,66,73,96,26915,65,2.43,49.28,Average,Average,202,Medium,Low,Yes,No,No,IT,2025-12-31
L09602,C0737,Jammu City 737,Jammu and Kashmir,Garden 119 County,775059,35.259771,71.974525,West,29.65,Yes,7.99,No,14.18,2,30,1,12,9,64,43,236,90,85,80,89,43746,60,5.03,11.76,Poor,Excellent,345,Medium,High,Yes,No,Yes,Luxury,2025-12-31
L09603,C0737,Jammu City 737,Jammu and Kashmir,Nagar 113 Vista,254946,26.613585,78.275945,East,6.55,Yes,14.57,No,38.47,4,36,5,7,6,138,41,44,60,59,84,85,24397,93,6.0,13.19,Poor,Excellent,104,Medium,High,No,No,Yes,Commercial,2025-12-31
L09604,C0738,Manipur City 738,Manipur,Nagar 79 Gardens,698642,11.624976,80.033698,East,6.5,No,1.09,No,24.89,15,36,19,8,17,123,41,114,48,89,87,99,12858,150,3.92,44.64,Average,Average,652,High,High,Yes,No,No,Luxury,2025-12-31
L09605,C0738,Manipur City 738,Manipur,Colony 13 Heights,588960,32.954127,92.143128,North,6.38,Yes,8.0,Yes,43.42,7,24,2,3,11,56,45,329,52,94,81,74,19058,36,2.87,39.38,Poor,Good,366,High,Medium,No,No,No,Residential,2025-12-31
L09606,C0738,Manipur City 738,Manipur,Nagar 74 Township,708308,27.976457,72.951194,South,13.27,Yes,2.78,Yes,36.3,6,6,18,2,10,136,42,172,71,80,97,77,7104,12,3.01,58.92,Good,Excellent,62,High,Low,Yes,No,Yes,IT,2025-12-31
L09607,C0738,Manipur City 738,Manipur,Enclave 79 Gardens,926673,19.405723,82.314306,East,17.22,No,4.03,No,2.28,5,10,14,7,1,41,17,157,58,67,93,92,22426,84,7.42,35.16,Excellent,Excellent,722,Medium,Medium,No,Yes,Yes,Tourism,2025-12-31
L09608,C0738,Manipur City 738,Manipur,Nagar 111 Township,959765,24.424025,73.436733,North,32.09,Yes,1.7,Yes,14.53,6,19,14,1,5,75,83,193,68,52,69,73,20619,37,6.68,64.68,Average,Good,136,Medium,Medium,Yes,Yes,Yes,Luxury,2025-12-31
L09609,C0738,Manipur City 738,Manipur,Layout 16 Greens,119647,15.891648,79.699331,East,0.75,Yes,13.96,Yes,13.03,10,30,12,4,20,65,62,241,88,86,83,87,16030,111,4.15,6.79,Average,Excellent,354,Medium,High,No,Yes,Yes,Residential,2025-12-31
L09610,C0738,Manipur City 738,Manipur,Layout 140 County,608097,8.967172,84.623345,South,27.16,No,4.28,No,43.21,1,10,13,4,3,23,46,281,60,62,74,98,12104,48,7.33,40.87,Poor,Average,898,Medium,Medium,No,No,Yes,Luxury,2025-12-31
L09611,C0738,Manipur City 738,Manipur,Phase 37 Heights,922179,19.552441,85.707324,South,32.46,No,7.03,No,29.5,11,21,10,7,19,22,60,329,91,63,72,93,26448,68,4.38,17.36,Poor,Good,792,Medium,Medium,No,Yes,Yes,Tourism,2025-12-31
L09612,C0738,Manipur City 738,Manipur,Garden 114 Gardens,747479,28.42238,69.213203,Central,21.6,Yes,8.08,Yes,23.9,15,18,18,9,5,58,37,140,67,79,98,83,17303,15,4.35,21.04,Average,Average,218,Medium,High,No,Yes,Yes,Residential,2025-12-31
L09613,C0738,Manipur City 738,Manipur,Sector 116 City,155320,17.240212,74.554394,Central,17.25,Yes,11.38,Yes,39.99,16,9,6,10,6,19,28,76,49,63,64,76,35839,16,3.07,50.98,Good,Good,171,Low,High,No,No,No,Education,2025-12-31
L09614,C0739,Punjab City 739,Punjab,Block 61 Township,846247,24.985227,75.917379,South,4.45,No,12.95,Yes,26.7,2,2,20,5,15,24,58,91,72,68,86,74,14104,85,5.33,18.63,Good,Average,952,Medium,High,Yes,Yes,Yes,Education,2025-12-31
L09615,C0739,Punjab City 739,Punjab,Nagar 4 City,327571,29.810426,94.295629,East,0.53,No,8.07,Yes,15.72,4,14,16,4,13,37,88,63,86,92,67,73,38878,82,3.74,22.18,Poor,Average,593,Medium,Medium,No,No,Yes,Tourism,2025-12-31
L09616,C0739,Punjab City 739,Punjab,Nagar 18 Enclave,878778,16.033847,72.142304,East,33.88,Yes,7.62,Yes,28.64,24,32,17,8,18,23,83,217,90,62,58,52,36286,11,3.28,60.16,Excellent,Excellent,457,Low,Medium,Yes,Yes,No,Luxury,2025-12-31
L09617,C0739,Punjab City 739,Punjab,Extension 21 Residency,654115,30.147559,73.102715,Central,23.42,No,13.29,No,9.17,15,26,10,6,7,142,35,294,92,60,90,91,20492,11,3.89,26.33,Excellent,Excellent,422,Low,High,No,Yes,No,Tourism,2025-12-31
L09618,C0739,Punjab City 739,Punjab,Layout 70 Vista,959145,24.664526,88.8437,Central,26.11,No,10.83,No,20.39,8,36,13,1,7,93,6,328,90,50,93,95,9413,138,4.82,41.69,Good,Average,797,Medium,Medium,Yes,No,No,IT,2025-12-31
L09619,C0739,Punjab City 739,Punjab,Extension 50 Greens,911582,19.569656,92.653484,North,25.97,No,5.21,Yes,40.55,3,35,17,1,17,124,30,167,21,92,54,59,34741,44,3.08,22.95,Good,Average,179,Low,Low,Yes,No,Yes,Luxury,2025-12-31
L09620,C0739,Punjab City 739,Punjab,Enclave 105 Greens,811444,19.591675,88.660283,North,8.49,No,5.84,Yes,28.07,2,31,10,11,9,35,54,298,66,57,93,62,33035,23,7.83,19.04,Good,Good,331,High,High,No,No,No,Residential,2025-12-31
L09621,C0739,Punjab City 739,Punjab,Sector 28 Township,566530,20.947232,83.206619,West,10.54,No,5.13,Yes,20.9,3,16,9,3,19,106,14,154,62,59,59,73,6440,72,5.7,38.68,Excellent,Excellent,933,Low,Low,Yes,No,Yes,IT,2025-12-31
L09622,C0739,Punjab City 739,Punjab,Colony 96 Heights,560217,12.700066,80.424852,North,20.64,Yes,6.87,No,28.28,9,24,14,3,19,74,69,130,85,74,84,89,43365,49,3.83,46.45,Average,Excellent,450,Low,Medium,Yes,Yes,Yes,Tourism,2025-12-31
L09623,C0739,Punjab City 739,Punjab,Sector 21 Heights,572183,25.029006,96.022016,Central,20.29,Yes,12.9,Yes,14.51,5,29,0,11,19,33,87,27,35,96,58,70,22205,142,2.77,23.57,Poor,Good,316,High,Medium,Yes,No,No,Luxury,2025-12-31
L09624,C0739,Punjab City 739,Punjab,Colony 65 Gardens,992857,19.277849,80.828646,North,14.81,No,6.36,No,22.09,13,25,18,12,6,57,14,343,52,73,62,78,5285,42,6.65,12.26,Excellent,Good,303,Low,Medium,No,Yes,No,IT,2025-12-31
L09625,C0739,Punjab City 739,Punjab,Phase 102 Greens,428154,13.999536,93.719077,Central,1.92,Yes,13.15,No,39.58,13,34,0,6,15,72,34,207,49,66,83,71,38686,127,4.74,14.47,Average,Good,798,High,Low,Yes,Yes,Yes,Residential,2025-12-31
L09626,C0740,Arunachal City 740,Arunachal Pradesh,Colony 135 Gardens,783748,11.565067,90.337678,West,19.35,Yes,5.03,No,23.38,3,28,12,0,19,83,33,202,78,68,76,79,4619,53,4.65,15.48,Poor,Excellent,374,Medium,Medium,Yes,No,No,Luxury,2025-12-31
L09627,C0740,Arunachal City 740,Arunachal Pradesh,Park 58 Greens,666470,8.592852,78.56317,East,2.56,No,10.75,Yes,23.79,8,37,16,2,13,139,76,36,69,91,84,86,8074,17,5.59,56.72,Good,Average,166,Medium,Low,No,Yes,No,Education,2025-12-31
L09628,C0740,Arunachal City 740,Arunachal Pradesh,Nagar 58 Paradise,432627,36.616463,69.531369,South,28.3,No,13.73,Yes,42.52,5,36,18,3,15,55,19,325,24,55,66,52,23057,72,6.01,6.61,Poor,Good,453,High,Low,Yes,Yes,No,Commercial,2025-12-31
L09629,C0740,Arunachal City 740,Arunachal Pradesh,Block 147 County,387200,13.058229,75.214351,North,17.47,Yes,0.2,Yes,9.37,13,27,7,2,17,132,37,174,95,80,81,56,8222,74,4.23,66.13,Excellent,Average,590,High,Low,Yes,No,No,Tourism,2025-12-31
L09630,C0740,Arunachal City 740,Arunachal Pradesh,Garden 109 City,913185,18.353967,72.586599,North,22.8,No,11.19,No,9.09,3,29,2,3,6,88,16,147,23,96,83,65,25228,23,5.31,37.74,Average,Excellent,926,Low,Medium,No,No,No,IT,2025-12-31
L09631,C0740,Arunachal City 740,Arunachal Pradesh,Extension 3 Enclave,545805,24.426478,70.878204,East,24.7,No,10.26,Yes,36.12,3,18,14,3,19,67,46,38,61,51,83,51,43104,74,5.45,18.32,Poor,Average,382,Medium,High,Yes,No,Yes,Commercial,2025-12-31
L09632,C0740,Arunachal City 740,Arunachal Pradesh,Block 15 Vista,913400,10.473471,89.750579,Central,33.29,No,6.09,Yes,13.91,22,23,16,3,2,130,25,74,53,54,85,92,41306,44,2.06,30.21,Good,Excellent,711,Medium,Medium,No,Yes,No,Commercial,2025-12-31
L09633,C0740,Arunachal City 740,Arunachal Pradesh,Nagar 100 Heights,852182,34.409329,91.440889,Central,5.54,No,0.31,No,16.95,4,16,16,9,9,53,18,305,61,75,53,60,21120,66,6.73,69.01,Good,Average,161,Medium,High,Yes,No,Yes,Education,2025-12-31
L09634,C0740,Arunachal City 740,Arunachal Pradesh,Colony 96 County,871584,19.146879,89.19116,East,3.34,No,13.11,Yes,22.39,10,16,16,11,18,71,38,151,48,57,73,67,20789,117,6.56,58.98,Average,Average,778,Medium,Low,No,No,Yes,IT,2025-12-31
L09635,C0740,Arunachal City 740,Arunachal Pradesh,Colony 127 Heights,712388,35.510329,83.330036,East,10.47,No,8.37,No,13.69,6,18,0,2,12,139,45,139,75,93,71,85,24459,80,4.34,27.11,Average,Good,888,Low,High,Yes,No,Yes,Commercial,2025-12-31
L09636,C0740,Arunachal City 740,Arunachal Pradesh,Layout 126 Vista,897219,21.212926,77.329711,South,10.34,No,2.45,No,37.23,16,13,10,4,17,142,71,49,24,57,55,92,29428,116,4.91,66.96,Good,Average,891,Low,Medium,Yes,Yes,Yes,Commercial,2025-12-31
L09637,C0740,Arunachal City 740,Arunachal Pradesh,Block 26 Vista,899432,27.490601,87.832714,West,20.43,No,2.32,Yes,25.75,11,23,6,10,4,55,89,170,86,67,65,60,32181,115,7.91,26.51,Poor,Excellent,400,Low,Medium,No,No,No,Luxury,2025-12-31
L09638,C0740,Arunachal City 740,Arunachal Pradesh,Park 136 Heights,710298,26.720637,85.070209,South,10.22,Yes,6.45,No,28.36,17,26,19,6,19,140,21,204,33,94,90,76,44574,39,7.69,64.8,Excellent,Average,78,Medium,Medium,No,Yes,Yes,Education,2025-12-31
L09639,C0740,Arunachal City 740,Arunachal Pradesh,Phase 143 Residency,599531,8.445643,86.635293,East,1.25,Yes,14.51,Yes,18.63,7,21,20,0,17,107,83,139,72,83,73,61,8820,95,7.55,7.43,Poor,Good,501,Low,Medium,No,No,No,IT,2025-12-31
L09640,C0740,Arunachal City 740,Arunachal Pradesh,Block 60 Greens,747546,26.862821,76.277061,South,3.39,Yes,10.78,Yes,38.04,13,12,5,11,9,75,14,221,82,73,85,74,40467,12,4.71,65.3,Excellent,Good,226,Low,Medium,Yes,No,No,Education,2025-12-31
L09641,C0740,Arunachal City 740,Arunachal Pradesh,Nagar 80 Vista,562108,15.993644,83.374431,East,8.35,No,11.55,Yes,20.41,22,33,4,1,1,61,38,118,77,73,74,90,14771,120,2.4,6.33,Poor,Excellent,161,Low,Low,No,Yes,No,Education,2025-12-31
L09642,C0740,Arunachal City 740,Arunachal Pradesh,Enclave 64 Residency,117079,9.830484,75.745712,West,10.07,No,1.58,Yes,43.38,10,21,8,11,18,23,69,65,58,74,78,85,12627,23,4.21,7.3,Poor,Average,800,High,Medium,Yes,No,No,Commercial,2025-12-31
L09643,C0740,Arunachal City 740,Arunachal Pradesh,Enclave 60 City,357499,13.251094,96.41805,East,34.14,No,13.81,Yes,33.6,25,30,16,6,1,45,90,89,25,65,56,81,8223,93,2.13,59.79,Good,Average,512,Low,Low,Yes,No,No,Luxury,2025-12-31
L09644,C0741,Rajasthan City 741,Rajasthan,Nagar 135 Gardens,168871,20.511894,95.104917,West,28.63,No,14.3,No,18.07,17,25,1,5,9,121,20,255,21,92,68,89,38482,24,4.02,50.04,Excellent,Excellent,442,High,High,No,No,No,Luxury,2025-12-31
L09645,C0741,Rajasthan City 741,Rajasthan,Colony 65 County,702734,13.805526,73.245543,Central,34.24,Yes,8.01,No,12.81,25,12,3,3,7,30,46,274,84,62,78,87,41232,86,3.38,21.8,Average,Average,572,Medium,High,Yes,Yes,No,Tourism,2025-12-31
L09646,C0741,Rajasthan City 741,Rajasthan,Layout 71 City,613754,12.82855,79.958581,South,15.37,Yes,0.72,No,3.12,9,21,9,8,20,116,85,67,59,72,74,68,39051,118,2.3,39.71,Good,Excellent,960,Low,High,Yes,No,Yes,Education,2025-12-31
L09647,C0741,Rajasthan City 741,Rajasthan,Extension 67 Enclave,497610,23.96624,96.129329,Central,3.42,Yes,0.15,Yes,11.74,25,38,16,9,6,124,50,109,40,65,79,50,2087,39,5.66,10.21,Excellent,Excellent,997,Low,High,No,No,Yes,Residential,2025-12-31
L09648,C0741,Rajasthan City 741,Rajasthan,Nagar 2 City,132634,29.340827,68.983014,North,6.58,No,0.17,No,11.22,22,28,8,6,10,47,12,153,52,83,93,68,39147,102,4.1,14.68,Average,Average,908,Medium,High,No,Yes,Yes,IT,2025-12-31
L09649,C0741,Rajasthan City 741,Rajasthan,Colony 148 Gardens,346209,16.679864,88.646079,East,19.92,No,6.54,No,3.1,3,9,18,9,18,30,20,207,89,53,69,71,7895,74,3.42,8.99,Good,Average,857,Low,High,Yes,No,Yes,Tourism,2025-12-31
L09650,C0741,Rajasthan City 741,Rajasthan,Phase 14 County,841641,32.190668,86.704986,North,14.79,Yes,13.48,Yes,19.39,5,11,14,1,14,21,56,113,29,99,69,81,32822,90,3.56,36.15,Good,Average,784,High,Medium,Yes,No,Yes,Tourism,2025-12-31
