Hospital_ID,Hospital_Name,Hospital_Type,Chain_Name,Ownership,State_ID,State_Name,City_ID,City_Name,Locality_ID,Locality_Name,Address,Pincode,Latitude,Longitude,Beds,ICU_Beds,Doctors,Nurses,Emergency,Trauma_Center,ICU,NICU,Blood_Bank,Pharmacy,Diagnostic_Lab,MRI,CT_Scan,Ambulance,NABH_Accredited,Cardiology,Neurology,Orthopedics,Oncology,Pediatrics,Gynecology,Dialysis,Rating,Reviews,Consultation_Fee,Annual_Patients,Established_Year,Website,Email,Phone,Quality_Index
HSP010383,Global Heart Institute,Government Hospital,Independent,Government,ST026,Uttar Pradesh,C0268,Uttar City 268,L03483,Layout 52 Township,"149
Bhagat Circle",564184,14.211991,96.811898,1081,138,286,615,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,3.4,22173,1500,151886,1961,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,71.91
HSP004890,Green Trauma Centre,Medical College,Independent,Government,ST026,Uttar Pradesh,C0268,Uttar City 268,L03488,Block 30 Vista,"91/62, Atwal Zila",560443,25.776333,81.919413,307,33,86,107,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,3.8,25657,2000,681186,1950,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,78.29
HSP002945,Health Health Centre,Private Hospital,Independent,Government,ST026,Uttar Pradesh,C0268,Uttar City 268,L03483,Layout 52 Township,"H.No. 136
Sundaram Nagar",564184,14.219845,96.81149,2067,348,563,914,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,3.2,26286,1000,540561,1975,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,76.73
HSP003990,Health Trauma Centre,Cancer Hospital,Independent,Private,ST026,Uttar Pradesh,C0268,Uttar City 268,L03486,Garden 92 Vista,"77
Bhatt Circle",762642,20.710256,80.166105,1572,252,478,598,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,4.0,27229,1500,88640,1992,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,67.56
HSP019889,Hope Super Speciality Hospital,Government Hospital,Independent,Trust,ST026,Uttar Pradesh,C0268,Uttar City 268,L03489,Colony 134 Gardens,"89/502
Khare Street",478922,14.400866,80.549412,1410,128,271,713,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,4.3,9224,1000,412920,1972,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,90.6
HSP004274,Kokilaben Dhirubhai Ambani Hospital,Government Hospital,Kokilaben Dhirubhai Ambani Hospital,Government,ST026,Uttar Pradesh,C0268,Uttar City 268,L03491,Enclave 13 Vista,"41/26, Baral Marg",657370,30.612759,76.745885,799,143,213,286,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,5.0,14933,400,117159,1993,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,86.06
HSP015390,Max Healthcare,Children Hospital,Max Healthcare,Private,ST026,Uttar Pradesh,C0268,Uttar City 268,L03490,Garden 57 Vista,"08
Konda Road",206069,9.708735,81.336138,175,14,44,116,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,4.7,28320,1000,600930,1992,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,65.54
HSP015636,Metro Children Hospital,Children Hospital,Independent,Private,ST026,Uttar Pradesh,C0268,Uttar City 268,L03488,Block 30 Vista,"H.No. 300
Vyas Chowk",560443,25.782333,81.91454,1605,173,386,703,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.0,29433,300,635685,1996,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,70.0
HSP002403,National Hospital,Super Speciality,Independent,Government,ST026,Uttar Pradesh,C0268,Uttar City 268,L03488,Block 30 Vista,"H.No. 413
Shan Marg",560443,25.779552,81.914671,1330,160,293,448,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,4.2,397,200,449789,1985,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,98.08
HSP017519,Prime Heart Institute,Children Hospital,Independent,Private,ST026,Uttar Pradesh,C0268,Uttar City 268,L03484,Phase 128 Residency,"52/79, Rama Road",358368,28.991377,71.676662,859,97,246,440,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,4.5,20047,2000,33611,1978,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,79.94
HSP017588,Sir Ganga Ram Hospital,Private Hospital,Sir Ganga Ram Hospital,Trust,ST026,Uttar Pradesh,C0268,Uttar City 268,L03486,Garden 92 Vista,"H.No. 31, Kota Chowk",762642,20.708691,80.166917,333,41,73,139,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,3.9,11140,200,141798,2007,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,74.46
HSP015110,Tata Memorial Hospital,Children Hospital,Tata Memorial Hospital,Government,ST026,Uttar Pradesh,C0268,Uttar City 268,L03485,Extension 120 Vista,"343
Kaul Marg",777001,26.437156,80.832665,518,54,92,231,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,4.9,16929,300,25096,1971,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,87.49
HSP004760,Unity Children Hospital,Super Speciality,Independent,Private,ST026,Uttar Pradesh,C0268,Uttar City 268,L03486,Garden 92 Vista,"H.No. 327
Seshadri Road",762642,20.710251,80.16252,1275,124,335,598,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,3.6,18755,1500,42619,2000,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,65.04
HSP019640,Unity Health Centre,Government Hospital,Independent,Trust,ST026,Uttar Pradesh,C0268,Uttar City 268,L03487,Nagar 141 Paradise,"H.No. 76
Balan Circle",316146,29.999445,72.372987,756,93,126,289,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,4.0,29670,1200,411673,2006,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,72.81
HSP022116,Wellness Cancer Centre,Medical College,Independent,Trust,ST026,Uttar Pradesh,C0268,Uttar City 268,L03487,Nagar 141 Paradise,"H.No. 162, Vig Marg",316146,29.992906,72.379134,1803,300,307,915,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,3.4,29859,400,48127,2010,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,91.05
HSP007433,Apex Health Centre,Heart Hospital,Independent,Trust,ST026,Uttar Pradesh,C0276,Uttar City 276,L03599,Nagar 137 Gardens,"33, Vaidya Chowk",800427,35.348491,87.144135,2048,285,627,1193,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,4.3,4174,1200,651963,1950,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,67.41
HSP022554,Apex Hospital,Super Speciality,Independent,Private,ST026,Uttar Pradesh,C0276,Uttar City 276,L03596,Garden 65 Greens,"005
Comar Zila",729938,9.096708,74.036565,1066,172,187,438,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,3.7,822,500,607576,1973,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,82.81
HSP011589,Apollo Hospitals,Medical College,Apollo Hospitals,Trust,ST026,Uttar Pradesh,C0276,Uttar City 276,L03593,Sector 58 Residency,"81, Mittal Ganj",972663,10.757889,92.064854,1795,317,405,998,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,4.5,3195,1500,59385,1977,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,79.66
HSP008598,Elite Hospital,Government Hospital,Independent,Government,ST026,Uttar Pradesh,C0276,Uttar City 276,L03593,Sector 58 Residency,"00/57, Chopra Path",972663,10.764448,92.072059,2254,259,384,1373,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,3.7,21376,1000,327321,1969,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,98.48
HSP002259,Green Hospital,Super Speciality,Independent,Government,ST026,Uttar Pradesh,C0276,Uttar City 276,L03591,Nagar 108 Vista,"27/272, Roy Road",528552,21.058879,73.900431,457,59,119,254,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,4.9,13736,300,582496,2013,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,92.46
HSP004083,Health Hospital,Cancer Hospital,Independent,Government,ST026,Uttar Pradesh,C0276,Uttar City 276,L03598,Enclave 21 County,"57/92, Pandey Zila",295972,11.357056,86.439714,2322,213,395,1138,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,4.3,23315,1000,470123,2005,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,81.51
HSP001630,Health Medical Institute,Government Hospital,Independent,Government,ST026,Uttar Pradesh,C0276,Uttar City 276,L03598,Enclave 21 County,"52
Pall Nagar",295972,11.361184,86.434588,1470,124,319,709,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,4.4,28932,700,135102,1951,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,80.43
HSP003660,Life Hospital,Women's Hospital,Independent,Trust,ST026,Uttar Pradesh,C0276,Uttar City 276,L03591,Nagar 108 Vista,"84/80
Narain Nagar",528552,21.051915,73.907442,2223,237,453,991,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,5.0,18716,500,375601,2006,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,69.42
HSP021465,Max Healthcare,Private Hospital,Max Healthcare,Government,ST026,Uttar Pradesh,C0276,Uttar City 276,L03592,Extension 2 Township,"H.No. 024
Munshi Marg",464077,12.438467,80.637801,547,80,141,226,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,3.9,26562,700,14564,1994,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,65.03
HSP008054,Medanta,Government Hospital,Medanta,Trust,ST026,Uttar Pradesh,C0276,Uttar City 276,L03595,Nagar 64 Residency,"72, Choudhry Circle",534289,27.479171,75.512195,1232,213,376,600,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,3.3,10205,200,606831,2006,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,93.74
HSP003766,Metro Heart Institute,Private Hospital,Independent,Trust,ST026,Uttar Pradesh,C0276,Uttar City 276,L03599,Nagar 137 Gardens,"68, Sami Marg",800427,35.352722,87.143287,1063,113,288,361,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,3.9,29689,300,160105,2005,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,77.23
HSP017177,Metro Super Speciality Hospital,Heart Hospital,Independent,Private,ST026,Uttar Pradesh,C0276,Uttar City 276,L03597,Phase 53 Greens,"H.No. 57, Chaudhuri Street",494317,29.662562,83.010679,257,34,51,146,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,3.6,4409,1000,193867,1953,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,86.23
HSP008637,Metro Trauma Centre,Children Hospital,Independent,Private,ST026,Uttar Pradesh,C0276,Uttar City 276,L03598,Enclave 21 County,"514, Ghose Marg",295972,11.358609,86.437313,2049,217,492,731,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,3.7,28458,1200,637543,2011,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,88.91
HSP016100,Narayana Health,Children Hospital,Narayana Health,Government,ST026,Uttar Pradesh,C0276,Uttar City 276,L03599,Nagar 137 Gardens,"58/69
Jayaraman Ganj",800427,35.34845,87.13839,1541,273,278,587,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,3.9,5270,400,416162,2011,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,65.13
HSP021124,Prime Multispeciality Hospital,Women's Hospital,Independent,Trust,ST026,Uttar Pradesh,C0276,Uttar City 276,L03591,Nagar 108 Vista,"63/46, Gaba Zila",528552,21.054519,73.908513,1143,123,277,534,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,4.8,15922,500,232292,2023,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,67.81
HSP011576,Royal Super Speciality Hospital,Medical College,Independent,Private,ST026,Uttar Pradesh,C0276,Uttar City 276,L03592,Extension 2 Township,"71, Chad Chowk",464077,12.437767,80.642166,759,101,187,350,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,4.5,21627,1000,135399,1975,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,95.47
HSP022590,Shree Super Speciality Hospital,Government Hospital,Independent,Trust,ST026,Uttar Pradesh,C0276,Uttar City 276,L03592,Extension 2 Township,"45/500
Karnik Nagar",464077,12.435931,80.640758,1461,235,374,968,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,3.3,8649,500,68114,1975,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,98.1
HSP001455,Sunrise Heart Institute,Women's Hospital,Independent,Government,ST026,Uttar Pradesh,C0276,Uttar City 276,L03599,Nagar 137 Gardens,"H.No. 408, Jha Zila",800427,35.351152,87.135068,2007,337,385,1094,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,4.1,3039,700,368747,1990,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,90.2
HSP007785,Sunrise Multispeciality Hospital,Cancer Hospital,Independent,Private,ST026,Uttar Pradesh,C0276,Uttar City 276,L03598,Enclave 21 County,"697
Sahni Zila",295972,11.36581,86.44202,695,61,141,271,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,3.2,25543,1000,9286,2016,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,89.89
HSP006075,Supreme Cancer Centre,Heart Hospital,Independent,Trust,ST026,Uttar Pradesh,C0276,Uttar City 276,L03596,Garden 65 Greens,"14/601
Mannan Ganj",729938,9.091685,74.044584,116,20,24,44,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,3.4,16713,1000,316311,2000,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,86.52
HSP013883,Supreme Trauma Centre,Private Hospital,Independent,Trust,ST026,Uttar Pradesh,C0276,Uttar City 276,L03598,Enclave 21 County,"H.No. 793
Uppal Zila",295972,11.356847,86.441919,2462,305,573,1160,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,3.9,1150,1500,361506,1993,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,70.55
HSP019546,Tata Memorial Hospital,Cancer Hospital,Tata Memorial Hospital,Government,ST026,Uttar Pradesh,C0276,Uttar City 276,L03597,Phase 53 Greens,"27
Virk Zila",494317,29.670676,83.007807,45,6,10,20,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,3.7,25230,2000,624239,2021,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,97.94
HSP011337,Unity Health Centre,Cancer Hospital,Independent,Government,ST026,Uttar Pradesh,C0276,Uttar City 276,L03595,Nagar 64 Residency,"H.No. 38, Dyal Street",534289,27.482922,75.506321,421,34,135,141,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,4.1,2091,500,141319,1977,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,65.63
HSP010404,Artemis Hospitals,Women's Hospital,Artemis Hospitals,Trust,ST026,Uttar Pradesh,C0289,Uttar City 289,L03777,Layout 95 Township,"12/630
Dada Zila",270218,36.275681,85.405348,327,44,65,121,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,4.1,4432,1000,43899,1999,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,76.92
HSP004694,CARE Hospitals,Women's Hospital,CARE Hospitals,Private,ST026,Uttar Pradesh,C0289,Uttar City 289,L03777,Layout 95 Township,"345
Venkatesh Street",270218,36.271487,85.408435,764,78,181,461,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,3.3,25676,400,30216,1988,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,88.02
HSP002254,Christian Medical College,Women's Hospital,Christian Medical College,Private,ST026,Uttar Pradesh,C0289,Uttar City 289,L03773,Phase 79 Paradise,"91, Bhatt Marg",282709,19.31195,83.168935,2278,214,511,1416,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,5.0,22591,300,211401,1986,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,90.38
HSP017998,Christian Medical College,Medical College,Christian Medical College,Government,ST026,Uttar Pradesh,C0289,Uttar City 289,L03770,Sector 46 County,"36
Krishnamurthy Chowk",211181,32.185252,80.537173,848,122,146,502,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,3.3,1565,2000,509421,1972,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,96.1
HSP023622,City Health Centre,Super Speciality,Independent,Government,ST026,Uttar Pradesh,C0289,Uttar City 289,L03774,Colony 139 Enclave,"170
Dua Marg",862696,19.94231,96.677743,637,79,168,358,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,3.2,9469,2000,484996,1958,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,68.18
HSP007750,City Heart Institute,Government Hospital,Independent,Private,ST026,Uttar Pradesh,C0289,Uttar City 289,L03770,Sector 46 County,"72
Mane Circle",211181,32.188118,80.533392,769,111,208,405,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,4.2,1611,700,478362,1978,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,73.34
HSP017484,City Heart Institute,Super Speciality,Independent,Private,ST026,Uttar Pradesh,C0289,Uttar City 289,L03780,Phase 102 County,"H.No. 19, Lad Path",773159,16.972469,87.752784,595,50,173,347,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,4.1,19174,1200,94810,1975,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,66.6
HSP014296,City Medical Centre,Children Hospital,Independent,Trust,ST026,Uttar Pradesh,C0289,Uttar City 289,L03774,Colony 139 Enclave,"69/42, Mishra Street",862696,19.937836,96.674839,35,5,11,20,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,4.7,27864,700,329166,2004,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,89.05
HSP011601,Crystal Hospital,Heart Hospital,Independent,Government,ST026,Uttar Pradesh,C0289,Uttar City 289,L03783,Extension 107 Vista,"38, Chaudhari Street",662741,18.027264,91.600046,1938,227,417,1223,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,3.1,693,400,411108,1955,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,73.26
HSP003480,Global Cancer Centre,Heart Hospital,Independent,Government,ST026,Uttar Pradesh,C0289,Uttar City 289,L03771,Park 86 Vista,"H.No. 485
Karan Ganj",751600,24.411245,80.445313,248,42,65,107,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,4.9,5593,700,634376,1975,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,86.35
HSP002102,Green Children Hospital,Super Speciality,Independent,Trust,ST026,Uttar Pradesh,C0289,Uttar City 289,L03770,Sector 46 County,"153, Mann",211181,32.182314,80.536257,1531,273,263,844,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,3.2,25904,700,246071,2014,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,80.39
HSP004930,Health Medical Centre,Medical College,Independent,Government,ST026,Uttar Pradesh,C0289,Uttar City 289,L03774,Colony 139 Enclave,"64, Lala Nagar",862696,19.936676,96.677185,814,136,164,510,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,3.4,699,300,135684,1984,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,84.06
HSP024817,Health Medical Institute,Children Hospital,Independent,Government,ST026,Uttar Pradesh,C0289,Uttar City 289,L03782,Garden 3 County,"42, Dixit Marg",466089,18.510045,75.646799,1737,199,424,929,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,4.0,2587,300,368197,1975,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,73.88
HSP008659,KIMS Hospitals,Super Speciality,KIMS Hospitals,Government,ST026,Uttar Pradesh,C0289,Uttar City 289,L03779,Block 96 Heights,"H.No. 632
Pandya Chowk",369513,26.593427,87.644687,2471,309,795,1221,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,4.8,10867,1200,628303,1989,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,65.02
HSP014451,Life Hospital,Private Hospital,Independent,Trust,ST026,Uttar Pradesh,C0289,Uttar City 289,L03773,Phase 79 Paradise,"461
Konda Path",282709,19.313998,83.174511,1840,150,481,1037,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,4.2,14523,300,294502,1953,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,72.21
HSP019782,Life Hospital,Government Hospital,Independent,Trust,ST026,Uttar Pradesh,C0289,Uttar City 289,L03771,Park 86 Vista,"H.No. 00
Soman Zila",751600,24.403455,80.440811,1845,264,565,766,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,4.3,1369,400,578831,1995,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,78.59
HSP021987,Life Multispeciality Hospital,Medical College,Independent,Government,ST026,Uttar Pradesh,C0289,Uttar City 289,L03785,Block 119 Greens,"92
Dayal",326296,18.002584,85.220977,2333,196,766,1363,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,4.3,9117,500,567749,2015,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,86.7
HSP002891,Lotus Hospital,Super Speciality,Independent,Trust,ST026,Uttar Pradesh,C0289,Uttar City 289,L03772,Garden 12 Gardens,"50, Koshy Ganj",220314,32.646953,87.711097,1601,218,368,534,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,4.8,8098,300,67763,2012,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,88.75
HSP009975,Max Healthcare,Heart Hospital,Max Healthcare,Private,ST026,Uttar Pradesh,C0289,Uttar City 289,L03779,Block 96 Heights,"567, Panchal Path",369513,26.593895,87.641543,1089,193,297,692,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,3.3,3310,1000,502842,1992,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,76.76
HSP003056,Metro Medical Centre,Super Speciality,Independent,Private,ST026,Uttar Pradesh,C0289,Uttar City 289,L03777,Layout 95 Township,"49, Varty Chowk",270218,36.272318,85.401282,298,38,72,152,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,3.8,14853,1500,565433,1970,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,90.62
HSP004370,Metro Medical Centre,Heart Hospital,Independent,Trust,ST026,Uttar Pradesh,C0289,Uttar City 289,L03770,Sector 46 County,"878, Bajwa Marg",211181,32.189348,80.53776,76,13,14,36,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,3.7,24470,400,126584,1974,https://www.sunriseheartinstitute.com,sunriseheartinstitute@hospital.in,+91-9514717848,95.58
